"ANO_ELEICAO","NUM_TURNO","COD_MUN_TSE","SIGLA_UE","CODIGO_CARGO","NUMERO_CANDIDATO","QTDE_VOTOS"
"2016","1","91030",,"11","95","204"
"2016","1","56057",,"11","95","154"
"2016","1","55000",,"11","96","461"
"2012","1","89079",,"11","96","25"
"2016","1","90891",,"11","96","672"
"2016","1","56510",,"11","95","133"
"2016","1","91430",,"11","96","663"
"2012","1","89699",,"11","95","32"
"2016","1","91715",,"11","95","49"
"2016","1","56839",,"11","95","219"
"2016","1","90859",,"11","96","295"
"2012","1","84794",,"11","95","10"
"2016","1","91693",,"11","96","286"
"2016","1","56049",,"11","96","408"
"2016","1","98159",,"11","95","34"
"2012","1","85820",,"11","96","15"
"2016","1","90492",,"11","96","338"
"2016","1","56090",,"11","96","167"
"2016","1","91472",,"11","95","111"
"2012","1","86878",,"11","96","248"
"2016","1","90611",,"11","96","110"
"2016","1","56219",,"11","95","107"
"2016","1","90972",,"11","95","49"
"2012","1","87599",,"11","95","51"
"2016","1","55050",,"11","96","94"
"2016","1","56219",,"11","96","321"
"2016","1","90573",,"11","95","332"
"2012","1","87840",,"11","95","24"
"2016","1","90190",,"11","95","221"
"2016","1","56235",,"11","96","5186"
"2016","1","90450",,"11","95","79"
"2012","1","89095",,"11","96","324"
"2016","1","91235",,"11","96","820"
"2016","1","56677",,"11","96","784"
"2016","1","90999",,"11","95","231"
"2012","1","85456",,"11","96","161"
"2016","1","90433","90433","11","45","7279"
"2016","1","56952",,"11","96","409"
"2016","1","90395","90395","11","15","3727"
"2012","1","86452",,"11","95","39"
"2016","1","90972","90972","11","45","2206"
"2016","1","57959",,"11","95","316"
"2016","1","90875","90875","11","15","2493"
"2012","1","87270",,"11","95","444"
"2016","1","90859","90859","11","45","2919"
"2016","1","56120",,"11","95","417"
"2016","1","90972","90972","11","13","404"
"2012","1","88676",,"11","96","480"
"2016","1","91030","91030","11","45","4281"
"2016","1","56553",,"11","95","417"
"2016","1","91499","91499","11","45","2073"
"2012","1","89362",,"11","95","26"
"2016","1","56022",,"11","95","121"
"2016","1","56227",,"11","96","280"
"2016","1","56057",,"11","96","384"
"2012","1","89532",,"11","95","1271"
"2016","1","56472",,"11","95","2966"
"2016","1","56774",,"11","95","916"
"2016","1","56871",,"11","96","277"
"2012","1","85154",,"11","95","132"
"2016","1","56596",,"11","95","455"
"2016","1","56154",,"11","96","926"
"2016","1","56731",,"11","95","188"
"2012","1","85995",,"11","96","18659"
"2016","1","56138",,"11","95","93"
"2016","1","56294",,"11","95","2113"
"2016","1","57959",,"11","96","468"
"2012","1","87220",,"11","96","24"
"2016","1","56774",,"11","96","1529"
"2016","1","56812",,"11","96","642"
"2016","1","56693",,"11","96","513"
"2012","1","89540",,"11","96","359"
"2016","1","56979",,"11","96","4885"
"2016","1","56316",,"11","96","832"
"2016","1","56430",,"11","95","405"
"2012","1","89591",,"11","95","427"
"2016","1","56499",,"11","96","276"
"2016","1","56626",,"11","96","626"
"2016","1","56570",,"11","95","124"
"2012","1","89591",,"11","96","395"
"2016","1","56570",,"11","96","318"
"2016","1","57118",,"11","95","310"
"2016","1","56251",,"11","96","22073"
"2012","1","87254",,"11","96","323"
"2016","1","56995",,"11","95","11529"
"2016","1","57118",,"11","96","550"
"2016","1","57010",,"11","95","1613"
"2012","1","87521",,"11","96","373"
"2016","1","57053",,"11","95","8091"
"2016","1","56146",,"11","96","318"
"2016","1","56626","56626","11","11","4634"
"2012","1","88510",,"11","95","1492"
"2016","1","56553","56553","11","22","668"
"2016","1","56332",,"11","95","239"
"2016","1","56308","56308","11","23","2890"
"2012","1","88510",,"11","96","656"
"2016","1","57118","57118","11","25","2339"
"2016","1","57975",,"11","96","816"
"2016","1","56120","56120","11","44","7842"
"2012","1","89141",,"11","95","35"
"2012","1","31976","31976","11","33","84"
"2016","1","56537",,"11","96","506"
"2012","1","32050","32050","11","21","34"
"2012","1","89478",,"11","95","404"
"2012","1","32050","32050","11","15","2168"
"2016","1","56774","56774","11","55","8183"
"2012","1","31372","31372","11","55","1569"
"2012","1","88382",,"11","96","59"
"2012","1","31054","31054","11","23","720"
"2016","1","57959","57959","11","15","5344"
"2016","1","02615",,"11","95","140"
"2012","1","88412",,"11","96","4517"
"2016","1","02330",,"11","96","421"
"2016","1","56413","56413","11","12","931"
"2016","1","02470",,"11","95","25"
"2012","1","86312",,"11","95","32"
"2016","1","02470",,"11","96","221"
"2016","1","56413","56413","11","55","7695"
"2016","1","02810",,"11","96","937"
"2012","1","87700",,"11","96","28"
"2016","1","02038",,"11","96","213"
"2016","1","56057","56057","11","40","5019"
"2016","1","02046",,"11","95","81"
"2012","1","88137",,"11","95","216"
"2016","1","02046",,"11","96","398"
"2016","1","56871","56871","11","12","481"
"2016","1","02534",,"11","96","1931"
"2012","1","85430",,"11","95","30"
"2016","1","02437",,"11","95","15"
"2012","1","31313","31313","11","25","2083"
"2016","1","02011","02011","11","15","224"
"2012","1","85847",,"11","96","40"
"2016","1","02097","02097","11","90","462"
"2012","1","31151","31151","11","55","8746"
"2016","1","02771","02771","11","55","1574"
"2012","1","86665",,"11","95","305"
"2016","1","02615","02615","11","55","6866"
"2012","1","32298","32298","11","55","1451"
"2016","1","02852","02852","11","55","3964"
"2012","1","86916",,"11","95","161"
"2016","1","02259","02259","11","23","1218"
"2012","1","32093","32093","11","40","6631"
"2012","1","02550","02550","11","21","4040"
"2012","1","87475",,"11","95","45"
"2012","1","02550","02550","11","14","69499"
"2016","1","02690",,"11","96","1280"
"2012","1","98353","98353","11","11","7108"
"2012","1","87963",,"11","95","73"
"2012","1","02771","02771","11","44","389"
"2016","1","02712",,"11","96","323"
"2016","1","27650",,"11","96","572"
"2012","1","88285",,"11","96","91"
"2016","1","28290",,"11","96","428"
"2016","1","02194",,"11","96","280"
"2016","1","27855",,"11","95","18559"
"2012","1","89419",,"11","96","467"
"2016","1","28371",,"11","96","991"
"2016","1","02577",,"11","96","640"
"2016","1","27065",,"11","96","262"
"2012","1","88064",,"11","95","91"
"2016","1","28550",,"11","95","45"
"2016","1","02135",,"11","95","81"
"2016","1","28711",,"11","96","1732"
"2012","1","88390",,"11","95","1894"
"2016","1","28932",,"11","95","576"
"2016","1","02496",,"11","95","66"
"2016","1","27634",,"11","95","252"
"2012","1","88390",,"11","96","2382"
"2016","1","28339",,"11","96","1613"
"2016","1","02917",,"11","95","34"
"2016","1","28355",,"11","95","153"
"2012","1","89176",,"11","96","443"
"2016","1","28673",,"11","95","258"
"2016","1","02917",,"11","96","248"
"2016","1","27138",,"11","96","511"
"2012","1","84760",,"11","96","128"
"2016","1","27170",,"11","95","38"
"2016","1","02216",,"11","95","55"
"2016","1","27731",,"11","95","41"
"2012","1","85782",,"11","96","36"
"2016","1","27979",,"11","95","30"
"2016","1","02810",,"11","95","222"
"2016","1","28258",,"11","96","2722"
"2012","1","86215",,"11","95","160"
"2016","1","27294",,"11","96","333"
"2016","1","02259",,"11","96","1186"
"2016","1","27510",,"11","95","222"
"2012","1","86584",,"11","95","8"
"2016","1","27570",,"11","96","1274"
"2016","1","02275",,"11","96","343"
"2016","1","28835",,"11","95","186"
"2012","1","87297",,"11","95","1973"
"2016","1","28835",,"11","96","1031"
"2016","1","02232",,"11","96","782"
"2016","1","27375",,"11","96","220"
"2012","1","87530",,"11","95","38"
"2016","1","28657",,"11","95","232"
"2016","1","98353",,"11","95","240"
"2016","1","27081",,"11","95","64"
"2012","1","89168",,"11","96","14"
"2016","1","27332",,"11","95","134"
"2016","1","98396",,"11","95","48"
"2016","1","27413",,"11","95","193"
"2012","1","84891",,"11","95","170"
"2016","1","27413",,"11","96","650"
"2016","1","98418",,"11","95","133"
"2016","1","27553",,"11","95","103"
"2012","1","85065",,"11","95","35"
"2016","1","27693",,"11","95","52"
"2016","1","02011","02011","11","23","1273"
"2016","1","28010",,"11","95","311"
"2012","1","85383",,"11","96","16"
"2016","1","28010",,"11","96","763"
"2016","1","02810","02810","11","19","9190"
"2016","1","28037",,"11","95","167"
"2012","1","86592",,"11","96","219"
"2016","1","28096",,"11","96","1041"
"2016","1","02496","02496","11","12","4675"
"2016","1","28690",,"11","95","300"
"2012","1","88935",,"11","96","294"
"2016","1","27758","27758","11","13","332"
"2016","1","02399","02399","11","90","3051"
"2016","1","27014","27014","11","15","5006"
"2012","1","85740",,"11","95","76"
"2016","1","27715","27715","11","11","1704"
"2016","1","02119","02119","11","19","1844"
"2016","1","28177","28177","11","45","1881"
"2012","1","86819",,"11","96","654"
"2016","1","28630","28630","11","13","1520"
"2016","1","02631","02631","11","90","5413"
"2016","1","28053","28053","11","28","556"
"2012","1","87149",,"11","96","127"
"2016","1","27812","27812","11","11","5794"
"2012","1","02372","02372","11","14","1459"
"2016","1","73288",,"11","96","154"
"2012","1","87173",,"11","95","307"
"2016","1","73423",,"11","96","92"
"2012","1","02356","02356","11","15","11093"
"2016","1","92045",,"11","95","48"
"2012","1","87505",,"11","95","17"
"2016","1","92045",,"11","96","261"
"2012","1","02674","02674","11","12","1718"
"2016","1","73016",,"11","95","23"
"2012","1","89273",,"11","95","1152"
"2016","1","73083",,"11","96","137"
"2012","1","02046","02046","11","15","2865"
"2016","1","73261",,"11","96","94"
"2012","1","85111",,"11","95","11384"
"2016","1","96636",,"11","95","50"
"2012","1","02291","02291","11","55","5088"
"2016","1","73008",,"11","95","12"
"2012","1","85618",,"11","96","5707"
"2016","1","73199",,"11","96","109"
"2012","1","02356","02356","11","14","1437"
"2016","1","73415",,"11","95","10"
"2012","1","86517",,"11","96","3391"
"2016","1","92240",,"11","95","24"
"2012","1","02976","02976","11","12","1277"
"2016","1","92371",,"11","96","172"
"2012","1","98256",,"11","96","1139"
"2016","1","93459",,"11","95","30"
"2012","1","02836","02836","11","65","5443"
"2016","1","93459",,"11","96","233"
"2012","1","85308",,"11","95","56"
"2016","1","94170",,"11","95","9"
"2012","1","02020","02020","11","15","3034"
"2016","1","95290",,"11","96","198"
"2012","1","85308",,"11","96","100"
"2016","1","93475",,"11","95","26"
"2012","1","02070","02070","11","15","6848"
"2016","1","93653",,"11","96","413"
"2012","1","85367",,"11","95","59"
"2016","1","95478",,"11","95","17"
"2016","1","27936",,"11","95","833"
"2016","1","73377",,"11","95","4"
"2012","1","89338",,"11","95","709"
"2016","1","96490",,"11","96","184"
"2016","1","28533",,"11","96","3331"
"2016","1","96679",,"11","95","34"
"2012","1","89354",,"11","95","769"
"2016","1","73121",,"11","96","137"
"2016","1","27030",,"11","96","525"
"2016","1","73407",,"11","95","20"
"2012","1","89354",,"11","96","594"
"2016","1","73105",,"11","96","39"
"2016","1","28495",,"11","96","547"
"2016","1","73610",,"11","96","76"
"2012","1","85375",,"11","96","209"
"2016","1","96792",,"11","96","101"
"2016","1","27472",,"11","95","450"
"2016","1","92070",,"11","95","28"
"2012","1","86274",,"11","96","251"
"2016","1","92142",,"11","95","20"
"2016","1","27910",,"11","96","269"
"2016","1","92142",,"11","96","86"
"2012","1","86720",,"11","95","26"
"2016","1","92509",,"11","95","13"
"2016","1","28215",,"11","95","62"
"2016","1","92533",,"11","95","24"
"2012","1","86940",,"11","96","66"
"2016","1","92681",,"11","96","117"
"2016","1","28274",,"11","95","136"
"2016","1","95370",,"11","96","117"
"2012","1","88625",,"11","96","58"
"2016","1","95516",,"11","95","24"
"2016","1","27677",,"11","96","144"
"2016","1","95516",,"11","96","162"
"2012","1","86134",,"11","96","199"
"2016","1","73245","73245","11","20","843"
"2016","1","28070",,"11","95","57"
"2016","1","96210","96210","11","10","4217"
"2012","1","87300",,"11","96","47"
"2016","1","96954","96954","11","17","1981"
"2016","1","28193",,"11","96","389"
"2016","1","73423","73423","11","44","218"
"2012","1","87335",,"11","96","139"
"2016","1","73067","73067","11","55","5"
"2016","1","27618",,"11","95","222"
"2016","1","92592","92592","11","15","2565"
"2012","1","89052",,"11","96","95"
"2016","1","73296","73296","11","31","349"
"2016","1","27618",,"11","96","814"
"2016","1","92584","92584","11","22","1609"
"2012","1","88455",,"11","96","1164"
"2016","1","93114","93114","11","40","247"
"2016","1","27952",,"11","95","179"
"2016","1","92088","92088","11","15","1444"
"2012","1","85316",,"11","95","2251"
"2016","1","96598","96598","11","55","1952"
"2016","1","28053",,"11","95","37"
"2016","1","73342","73342","11","13","573"
"2012","1","87319",,"11","96","79"
"2016","1","92606","92606","11","43","1091"
"2016","1","28312",,"11","96","321"
"2012","1","56537","56537","11","15","2236"
"2012","1","85553",,"11","95","805"
"2012","1","56855","56855","11","14","5238"
"2016","1","28517",,"11","96","528"
"2012","1","56235","56235","11","13","53118"
"2012","1","87874",,"11","96","89"
"2012","1","56103","56103","11","11","4390"
"2016","1","27391",,"11","95","103"
"2012","1","56103","56103","11","40","5609"
"2012","1","88790",,"11","96","740"
"2012","1","56120","56120","11","15","7258"
"2016","1","27812",,"11","96","538"
"2012","1","56693","56693","11","45","3843"
"2012","1","85251",,"11","96","173"
"2016","1","16217",,"11","96","709"
"2016","1","28754",,"11","95","431"
"2016","1","16390",,"11","96","2449"
"2012","1","86398",,"11","95","90"
"2016","1","16616",,"11","95","512"
"2016","1","28878",,"11","96","892"
"2016","1","18457",,"11","96","149"
"2012","1","88498",,"11","96","545"
"2016","1","17132",,"11","96","803"
"2016","1","27219",,"11","95","84"
"2016","1","18015",,"11","95","143"
"2012","1","88730",,"11","95","376"
"2016","1","18236",,"11","95","558"
"2016","1","27332",,"11","96","510"
"2016","1","18236",,"11","96","1593"
"2012","1","88846",,"11","96","68"
"2016","1","18430",,"11","95","132"
"2016","1","28770","28770","11","11","1060"
"2016","1","18554",,"11","95","99"
"2012","1","85243",,"11","96","25"
"2016","1","16330",,"11","96","258"
"2016","1","27952","27952","11","15","2526"
"2016","1","16357",,"11","96","395"
"2012","1","86525",,"11","96","16"
"2016","1","16896",,"11","95","119"
"2016","1","28274","28274","11","15","7901"
"2016","1","17256",,"11","95","168"
"2012","1","89613",,"11","96","99"
"2016","1","17310",,"11","95","140"
"2016","1","27073","27073","11","13","508"
"2016","1","17655",,"11","95","292"
"2012","1","85634",,"11","95","50"
"2016","1","18597",,"11","96","264"
"2016","1","27758","27758","11","70","47"
"2016","1","18910",,"11","95","49"
"2012","1","87351",,"11","95","50"
"2016","1","16268",,"11","96","266"
"2016","1","28754","28754","11","11","10687"
"2016","1","17493",,"11","95","77"
"2012","1","87688",,"11","96","54"
"2016","1","17892",,"11","96","154"
"2016","1","27332","27332","11","15","5383"
"2016","1","18759",,"11","95","121"
"2012","1","88021",,"11","96","32"
"2016","1","18856",,"11","96","1189"
"2016","1","28738","28738","11","15","55"
"2016","1","16080",,"11","96","180"
"2012","1","88358",,"11","96","234"
"2016","1","16918",,"11","96","442"
"2016","1","28290","28290","11","40","6"
"2016","1","18473",,"11","95","334"
"2012","1","85650",,"11","96","79"
"2016","1","18732",,"11","96","62"
"2016","1","73024",,"11","95","18"
"2016","1","18791",,"11","95","91"
"2012","1","87580",,"11","96","36"
"2016","1","16179",,"11","96","212"
"2016","1","73032",,"11","95","21"
"2016","1","16209",,"11","96","140"
"2012","1","85049",,"11","96","30"
"2016","1","17671",,"11","95","56"
"2016","1","73180",,"11","96","200"
"2016","1","16047",,"11","95","32"
"2012","1","85103",,"11","95","160"
"2016","1","16047",,"11","96","169"
"2016","1","92193",,"11","96","222"
"2016","1","16870",,"11","96","303"
"2012","1","85448",,"11","96","68"
"2016","1","16152",,"11","96","340"
"2016","1","73016",,"11","96","89"
"2016","1","16853","16853","11","20","150"
"2012","1","85480",,"11","96","115"
"2016","1","18791","18791","11","15","2228"
"2016","1","73083",,"11","95","22"
"2016","1","18619","18619","11","55","1831"
"2012","1","85499",,"11","95","90"
"2016","1","18430","18430","11","55","4788"
"2016","1","73334",,"11","96","161"
"2016","1","16268","16268","11","25","5104"
"2012","1","85979",,"11","96","131"
"2016","1","17973","17973","11","55","4439"
"2016","1","73342",,"11","96","77"
