obs,tse_id,url,estado,cidade,util,position,estimulada,vv,suspensa,cand1,resul1,cand2,resul2,cand3,resul3,cand4,resul4,cand5,resul5,cand6,resul6,cand7,resul7,cand8,resul8,cand9,resul9,cand10,resul10,cand11,resul11,cand12,resul12,cand13,resul13,cand14,resul14,cand15,resul15,cand16,resul16,cand17,resul17,cand18,resul18,cand19,resul19,cand20,resul20,cand21,resul21,cand22,resul22,cand23,resul23,cand24,resul24,cand25,resul25,cand26,resul26,cand27,resul27,cand28,resul28,cand29,resul29,cand30,resul30,cand31,resul31,cand32,resul32,cand33,resul33,cand34,resul34,cand35,resul35,cand36,resul36,cand37,resul37,cand38,resul38,cand39,resul39,cand40,resul40,cand41,resul41,cand42,resul42,cand43,resul43
,PI-06186/2018,https://180graus.com/pesquisa-eleitoral/brvox-paulistana-dep-estadual-lizie-20-rubem-10-francis-lopes-9,PI,PIAUÍ,1.0,G,1.0,,,WELLINGTON DIAS,41.88,FRANK AGUIAR,6.56,LUCIANO NUNES,1.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PI-06186/2018,https://180graus.com/pesquisa-eleitoral/brvox-paulistana-dep-estadual-lizie-20-rubem-10-francis-lopes-9,PI,PIAUÍ,1.0,S,1.0,,,WILSON MARTINS,29.38,FRANK AGUIAR,21.56,REGINA SOUSA,6.56,CIRO NOGUEIRA,5.0,DR. LUIZ AIRTON,2.81,DR. PESSOA,2.81,JULIO CESAR,2.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PI-06186/2018,https://180graus.com/pesquisa-eleitoral/brvox-paulistana-dep-estadual-lizie-20-rubem-10-francis-lopes-9,PI,PIAUÍ,1.0,DF,1.0,,,RODRIGO MARTINS,12.19,REJANE DIAS,9.38,PAES LANDIM,6.56,JULIO CESAR,5.94,ASSIS CARVALHO,4.06,FABIO ABREU,2.5,MARCELO CASTRO,1.56,IRACEMA PORTELLA,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PI-06186/2018,https://180graus.com/pesquisa-eleitoral/brvox-paulistana-dep-estadual-lizie-20-rubem-10-francis-lopes-9,PI,PIAUÍ,1.0,DE,1.0,,,LIZIE COELHO,20.31,RUBEM MARTINS,10.31,FRANCIS LOPES,9.38,GEORGIANO NETO,4.69,NERINHO,2.81,PR. GESSIVALDO,2.81,PABLO SANTOS,1.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PI-06247/2016,https://cidadesnanet.com/news/municipios/padre-marcus/dr-waldemar-neto-lidera-pesquisa-eleitoral-em-padre-marcos-veja-numeros/,PI,PADRE MARCOS,1.0,P,1.0,,,DR. WALDEMAR MACEDO NETO,38.0,VALDINAR SILVA,30.0,ZE MELADO,26.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PI-06353/2018,https://180graus.com/pesquisa-eleitoral/brvox-floriano-dep-estadual-gustavo-neiva-20-dr-francisco-16-b-sa-filho-4,PI,PIAUÍ,1.0,G,1.0,,,WELLINGTON DIAS,34.06,FRANK AGUIAR,10.0,LUCIANO NUNES,6.56,ELMANO FERRER,1.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PI-06353/2018,https://180graus.com/pesquisa-eleitoral/brvox-floriano-dep-estadual-gustavo-neiva-20-dr-francisco-16-b-sa-filho-4,PI,PIAUÍ,1.0,S,1.0,,,WILSON MARTINS,30.63,CIRO NOGUEIRA,16.88,FRANK AGUIAR,16.56,DR. PESSOA,5.31,REGINA SOUSA,4.69,ROBERT RIOS,4.06,JULIO CESAR,3.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PI-06353/2018,https://180graus.com/pesquisa-eleitoral/brvox-floriano-dep-estadual-gustavo-neiva-20-dr-francisco-16-b-sa-filho-4,PI,PIAUÍ,1.0,DF,1.0,,,SILAS FREIRE,33.13,FABIO ABREU,4.69,MARCELO CASTRO,4.69,HERACLITO FORTES,4.38,ASSIS CARVALHO,3.75,JULIO CESAR,3.75,REJANE DIAS,3.44,FLAVIO NOGUEIRA,2.19,MAINHA,2.19,RODRIGO MARTINS,2.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PI-06353/2018,https://180graus.com/pesquisa-eleitoral/brvox-floriano-dep-estadual-gustavo-neiva-20-dr-francisco-16-b-sa-filho-4,PI,PIAUÍ,1.0,DE,1.0,,,GUSTAVO NEIVA,20.94,DR. FRANCISCO COSTA,16.88,B. SA FILHO,4.38,FLAVIO NOGUEIRA JR.,2.19,BELE MEDEIROS,1.88,GEORGIANO NETO,1.56,SEVERO EULALIO,1.56,EVALDO GOMES,1.25,LIZIE COELHO,1.25,ZE SANTANA,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PI-06389/2016,https://180graus.com/pesquisa-eleitoral/brvox-12-diz-que-dona-rejane-e-a-maior-lider-politica-viva-para-piripiri,PI,PIRIPIRI,1.0,P,1.0,,,LUIS MENEZES,34.64,JOVE OLIVEIRA,34.64,SOCORRO PINTO,8.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PI-06389/2016,https://180graus.com/pesquisa-eleitoral/brvox-12-diz-que-dona-rejane-e-a-maior-lider-politica-viva-para-piripiri,PI,PIRIPIRI,1.0,V,0.0,,,MURIEL,5.0,REVETRIO SOUSA,1.79,CHICO CORINTO,1.79,CAIQUE,1.07,GENIVAL SALES,1.07,WILLIAM,1.07,DOMINGAO,1.07,DUDE,1.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PI-06444/2016,https://www.acessepiaui.com.br/ver_coluna/2772/Credibilidade-em-Piripiri:-Luiz-Menezes--49---Jove-Oliveira--40-,PI,PIRIPIRI,1.0,P,,,,LUIS MENEZES,49.4,JOVE OLIVEIRA,40.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PI-06503/2018,http://www.portaldoaguia.com.br/2018/07/entre-pre-candidatos-reeleicao-na.html,PI,PIAUÍ,1.0,DF,1.0,,,FABIO ABREU,30.31,JULIO CESAR,5.0,HERACLITO FORTES,8.44,MAIA FILHO,2.19,RODRIGO MARTINS,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PI-06503/2018,https://180graus.com/pesquisa-eleitoral/brvox-uniao-dep-estadual-gustavo-medeiros-52-flora-10-henrique-rebello-10,PI,PIAUÍ,1.0,G,1.0,,,WELLINGTON DIAS,46.88,LUCIANO NUNES,11.56,FRANK AGUIAR,5.31,ELMANO FERRER,4.38,VALTER ALENCAR,2.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PI-06503/2018,https://180graus.com/pesquisa-eleitoral/brvox-uniao-dep-estadual-gustavo-medeiros-52-flora-10-henrique-rebello-10,PI,PIAUÍ,1.0,S,1.0,,,DR. PESSOA,24.06,WILSON MARTINS,19.06,FRANK AGUIAR,15.63,CIRO NOGUEIRA,8.75,REGINA SOUSA,8.75,ROBERT RIOS,7.5,JULIO CESAR,5.63,PAULO HENRIQUE,2.5,QUEM QUEM,2.5,ELIZEU AGUIAR,1.88,GUSTAVO HENRIQUE,1.88,ANTONIO J. LIRA,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PI-06503/2018,https://180graus.com/pesquisa-eleitoral/brvox-uniao-dep-estadual-gustavo-medeiros-52-flora-10-henrique-rebello-10,PI,PIAUÍ,1.0,DE,1.0,,,GUSTAVO MEDEIROS,52.5,FLORA IZABEL,10.0,HENRIQUE REBELO,10.0,FIRMINO PAULO,4.06,GEORGIANO NETO,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PI-06511/2016,https://cidadesnanet.com/news/destaque/campo-grande-dr-tico-venceria-eleicoes-contra-qualquer-um-dos-pre-candidatos-do-grupao-aponta-pesquisa-veja/,PI,CAMPO GRANDE DO PIAUÍ,1.0,P,1.0,,,DR. TICO,45.0,GILSON,19.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PI-06511/2016,https://cidadesnanet.com/news/destaque/campo-grande-dr-tico-venceria-eleicoes-contra-qualquer-um-dos-pre-candidatos-do-grupao-aponta-pesquisa-veja/,PI,CAMPO GRANDE DO PIAUÍ,1.0,P,1.0,,,DR. TICO,44.0,QUIRINO,24.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PI-06511/2016,https://cidadesnanet.com/news/destaque/campo-grande-dr-tico-venceria-eleicoes-contra-qualquer-um-dos-pre-candidatos-do-grupao-aponta-pesquisa-veja/,PI,CAMPO GRANDE DO PIAUÍ,1.0,P,1.0,,,DR. TICO,45.0,DR. ELIAS,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PI-06511/2016,https://cidadesnanet.com/news/destaque/campo-grande-dr-tico-venceria-eleicoes-contra-qualquer-um-dos-pre-candidatos-do-grupao-aponta-pesquisa-veja/,PI,CAMPO GRANDE DO PIAUÍ,1.0,P,1.0,,,DR. TICO,44.0,BAIA,29.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PI-06661/2016,https://180graus.com/pesquisa-eleitoral/brvoxparnaibaflorentino-neto-tem-a-aprovacao-de-5929-dos-eleitores,PI,PARNAÍBA,1.0,P,1.0,,,FLORENTINO VERAS,27.14,MAO SANTA,12.86,JULIANA DEPUTADA,12.86,ZE HAMILTON,10.36,TERERE,6.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PI-06678/2016,https://180graus.com/pesquisa-eleitoral/brvox-em-uniao-prefeito-gustavo-medeiros-tem-27-e-ze-barros-22,PI,UNIÃO,1.0,P,1.0,,,GUSTAVO MEDEIROS,36.67,PAULO HENRIQUE,15.0,ZE BARROS,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PI-06678/2016,https://180graus.com/pesquisa-eleitoral/brvox-em-uniao-prefeito-gustavo-medeiros-tem-27-e-ze-barros-22,PI,UNIÃO,1.0,P,0.0,,,GUSTAVO MEDEIROS,27.0,PAULO HENRIQUE,7.67,ZE BARROS,22.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PI-06776/2016,http://www.blogdoyurigomes.com/2016/07/brvox-kim-do-caranguejo-38-adriane-22-e.html,PI,LUIS CORREIA,1.0,P,,,,KIM DO CARANGUEJO,38.57,ADRIANE PRADO,22.14,DR. EDUARDO,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PI-06776/2016,http://www.jornaldaparnaiba.com/2016/07/pedro-do-leite-lidera-intencao-de-votos.html,PI,LUIS CORREIA,1.0,V,0.0,,,PEDRO LEITE,6.07,JUNIOR CARAPEBA,4.64,TIAO DO CARANGUEJO,3.21,NENEM DO ZE NELSOM,2.5,JOAOZINHO,2.5,FRANCILDA,1.79,PAULO CAZUZA,1.79,DANIEL CABRINHA,1.79,VALDEMIR,1.43,CABELO DURO,1.43,FRANCINETE,1.07,RIBAMAR,1.07,ZE MARIA,1.07,RONALDO NESTOR,1.07,PECO,1.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PI-06789/2016,https://www.politicadinamica.com/noticias/politica/firmino-aparece-com-28-acima-de-dr-pessoa-5799.html,PI,TERESINA,1.0,P,0.0,,,FIRMINO FILHO,39.89,DR. PESSOA,10.97,AMADEU CAMPOS,5.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PI-06789/2016,https://www.politicadinamica.com/noticias/politica/firmino-aparece-com-28-acima-de-dr-pessoa-5799.html,PI,TERESINA,1.0,P,1.0,,,FIRMINO FILHO,46.87,DR. PESSOA,25.64,AMADEU CAMPOS,11.4,JUNIOR DO MP3,1.28,FRANCISCO DAS CHAGAS,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PI-06936/2018,https://180graus.com/pesquisa-eleitoral/brvox-oeiras-senado-wilson-38-ciro-14-frank-aguiar-13-e-dr-pessoa-5,PI,PIAUÍ,1.0,G,1.0,,,WELLINGTON DIAS,45.0,LUCIANO NUNES,11.88,FRANK AGUIAR,3.75,ELMANO FERRER,1.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PI-06936/2018,https://180graus.com/pesquisa-eleitoral/brvox-oeiras-senado-wilson-38-ciro-14-frank-aguiar-13-e-dr-pessoa-5,PI,PIAUÍ,1.0,S,1.0,,,WILSON MARTINS,38.44,CIRO NOGUEIRA,14.37,FRANK AGUIAR,13.75,DR. PESSOA,5.0,REGINA SOUSA,5.0,ROBERT RIOS,2.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PI-06936/2018,https://www.muraldavila.com.br/noticias/bessahh-mauro-tapety-assis-carvalho-e-wilson-martins-lideram-pesquisa-em-oeiras-71939.html,PI,PIAUÍ,1.0,DF,1.0,,,ASSIS CARVALHO,29.69,MARCELO CASTRO,8.75,DRA. MARINA,3.44,HERACLITO FORTES,2.81,FABIO ABREU,1.88,MAINHA,1.88,RODRIGO MARTINS,1.88,JULIO CESAR,1.56,PAES LANDIM,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PI-06936/2018,https://www.muraldavila.com.br/noticias/bessahh-mauro-tapety-assis-carvalho-e-wilson-martins-lideram-pesquisa-em-oeiras-71939.html,PI,PIAUÍ,1.0,DE,1.0,,,B. SA FILHO,28.44,MAURO TAPETY,21.88,HELIO ISAIAS,7.81,FRANCIS LOPES,5.31,DR. FRANCISCO COSTA,4.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PI-06987/2018,http://www.portaldoaguia.com.br/2018/07/entre-pre-candidatos-reeleicao-na.html,PI,PIAUÍ,1.0,DF,0.0,,,REJANE DIAS,5.31,MAIA FILHO,9.06,IRACEMA PORTELLA,3.75,ASSIS CARVALHO,4.38,MARCELO CASTRO,1.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PI-06987/2018,https://180graus.com/pesquisa-eleitoral/brvox-picos-w-dias-lidera-com-46-e-frank-aguiar-aparece-em-2-com-13,PI,PIAUÍ,1.0,G,1.0,,,WELLINGTON DIAS,46.25,FRANK AGUIAR,13.13,LUCIANO NUNES,1.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PI-07024/2016,https://cidadesnanet.com/news/municipios/francisco-macedo/nonato-alencar-lidera-pesquisa-eleitoral-em-francisco-macedo-veja-numeros/,PI,FRANCISCO MACEDO,1.0,P,0.0,,,NONATO,59.33,NOVINHO,25.0,CRISTOVAO,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PI-07024/2016,https://cidadesnanet.com/news/municipios/francisco-macedo/nonato-alencar-lidera-pesquisa-eleitoral-em-francisco-macedo-veja-numeros/,PI,FRANCISCO MACEDO,1.0,P,1.0,,,NONATO,62.33,NOVINHO,25.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PI-07024/2018,https://180graus.com/pesquisa-eleitoral/brvox-piaui-w-dias-42-dr-pessoa-11-luciano-7-elmano-ferrer-4,PI,PIAUÍ,1.0,G,0.0,,,WELLINGTON DIAS,25.0,DR. PESSOA,5.42,LUCIANO NUNES,3.53,ELMANO FERRER,2.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PI-07024/2018,https://180graus.com/pesquisa-eleitoral/brvox-piaui-w-dias-42-dr-pessoa-11-luciano-7-elmano-ferrer-4,PI,PIAUÍ,1.0,G,1.0,,,WELLINGTON DIAS,42.58,DR. PESSOA,11.42,LUCIANO NUNES,7.58,ELMANO FERRER,4.58,FABIO SERVIO,1.17,VALTER ALENCAR,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PI-07024/2018,https://180graus.com/pesquisa-eleitoral/brvox-presidente-lula-57-bolsonaro-10-ciro-gomes-4-alckmin-3,PI,PIAUÍ,1.0,S,0.0,,,WILSON MARTINS,10.83,MARCELO CASTRO,9.17,FRANK AGUIAR,8.92,CIRO NOGUEIRA,7.33,ROBERT RIOS,3.41,MARCOS VINICIUS,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PI-07024/2018,https://180graus.com/pesquisa-eleitoral/brvox-presidente-lula-57-bolsonaro-10-ciro-gomes-4-alckmin-3,PI,PIAUÍ,1.0,S,1.0,,,WILSON MARTINS,27.0,FRANK AGUIAR,18.59,CIRO NOGUEIRA,15.5,MARCELO CASTRO,16.25,ROBERT RIOS,11.0,JOAQUIM SARAIVA,2.42,MARCOS VINICIUS,2.83,QUEM QUEM,2.17,ELIZEU AGUIAR,2.92,JESUS RODRIGUES,1.5,PROF. PAULO HENRIQUE,1.17,ANTONIO JOSE LIRA,1.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PI-07024/2018,https://180graus.com/pesquisa-eleitoral/brvox-presidente-lula-57-bolsonaro-10-ciro-gomes-4-alckmin-3,PI,PIAUÍ,1.0,DF,0.0,,,FABIO ABREU,5.33,SILAS FREIRE,3.83,REJANE DIAS,3.67,JULIO CESAR,3.33,PAES LANDIM,1.83,ASSIS CARVALHO,1.58,HERACLITO FORTES,1.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PI-07024/2018,https://180graus.com/pesquisa-eleitoral/brvox-presidente-lula-57-bolsonaro-10-ciro-gomes-4-alckmin-3,PI,PIAUÍ,1.0,DE,0.0,,,GEORGIANO NETO,2.58,MARDEN MENEZES,1.75,FABIO NOVO,1.58,GUSTAVO NEIVA,1.58,HELIO ISAIAS,1.58,DUDU,1.5,FIRMINO PAULO,1.42,JOVE,1.25,DR. FRANCISCO COSTA,1.17,FLORA ISABEL,1.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PI-07087/2016,https://afranoticias.blogspot.com/2016/05/paulistanainstituto-brvox-divulga.html,PI,PAULISTANA,1.0,P,0.0,,,DIDIU DE MELO,36.33,LUIS COELHO,13.0,DR. ZE LUIS,3.67,MAROZAN,1.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PI-07087/2016,https://afranoticias.blogspot.com/2016/05/paulistanainstituto-brvox-divulga.html,PI,PAULISTANA,1.0,P,1.0,,,DIDIU DE MELO,50.33,LUIS COELHO,18.33,DR. ZE LUIS,9.33,MAROZAN,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PI-07151/2016,https://180graus.com/pesquisa-eleitoral/brvox-em-gilbues-leonardo-matos-aparece-com-13-euvaldo-tem-11,PI,GILBUÉS,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PI-07246/2018,https://www.politicadinamica.com/noticias/marcos-melo/ha-um-passo-de-nao-concorrer1535067448-11238.html,PI,PIAUÍ,1.0,G,1.0,,,WELLINGTON DIAS,29.43,DR. PESSOA,23.71,LUCIANO NUNES,15.71,ELMANO FERRER,5.29,VALTER ALENCAR,2.0,FABIO SERVIO,1.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PI-07348/2016,http://www.blogdocoveiro.com.br/2016/08/rubens-vieira-psdb-lidera-disputa-pela.html,PI,COCAL,1.0,P,,,,RUBENS VIEIRA,66.25,GILSON DA SERRARIA,16.88,ELIZEU VERAS,4.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PI-07521/2016,https://180graus.com/pesquisa-eleitoral/180-divulga-as-12h05-pesquisa-de-intencao-de-voto-em-sao-joao-do-piaui,PI,SÃO JOÃO DO PIAUÍ,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PI-07547/2018,https://180graus.com/pesquisa-eleitoral/brvox-amarante-dep-federal-rejane-dias-15-silas-13-julio-11-abreu-5,PI,PIAUÍ,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PI-07550/2016,https://180graus.com/pesquisa-eleitoral/brvoxpicos-renato-toim-de-chica-e-filomeno-sao-nomes-mais-citados,PI,PICOS,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PI-07666/2018,http://tvnils.com.br/2018/06/29/brvox-jose-de-freitas-dep-estadual-flora-17-joao-de-deus-16-joao-madison-9/,PI,PIAUÍ,1.0,G,1.0,,,WELLINGTON DIAS,46.56,FRANK AGUIAR,6.56,LUCIANO NUNES,5.31,ELMANO FERRER,5.0,MARGARETE COELHO,4.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PI-07666/2018,http://tvnils.com.br/2018/06/29/brvox-jose-de-freitas-dep-estadual-flora-17-joao-de-deus-16-joao-madison-9/,PI,PIAUÍ,1.0,S,1.0,,,WILSON MARTINS,23.75,DR. PESSOA,19.69,FRANK AGUIAR,17.81,CIRO NOGUEIRA,12.5,ROBERT RIOS,8.13,REGINA SOUSA,3.75,JULIO CESAR,2.81,TELSIRIO ALENCAR,2.5,ELIZEU AGUIAR,2.19,ANTONIO J. LIRA,1.56,QUEM QUEM,1.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PI-07666/2018,http://tvnils.com.br/2018/06/29/brvox-jose-de-freitas-dep-estadual-flora-17-joao-de-deus-16-joao-madison-9/,PI,PIAUÍ,1.0,DF,1.0,,,FABIO ABREU,54.06,ATILA LIRA,9.38,REJANE DIAS,9.06,FLAVIO NOGUEIRA,3.13,RODRIGO MARTINS,2.19,MERLONG SOLANO,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PI-07666/2018,http://tvnils.com.br/2018/06/29/brvox-jose-de-freitas-dep-estadual-flora-17-joao-de-deus-16-joao-madison-9/,PI,PIAUÍ,1.0,DE,1.0,,,FLORA IZABEL,17.5,JOAO DE DEUS,16.25,JOAO MADISON,9.38,ZE FILHO,8.75,LIZIE COELHO,3.75,FLAVIO NOGUEIRA JR.,3.44,RUBEM MARTINS,3.44,JANAINNA MARQUES,3.13,DR. HELIO,1.56,GEORGIANO NETO,1.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PI-07904/2016,https://www.meionorte.com/pi/cidades/santa-rosa-do-piaui/pesquisa-aponta-quem-e-mais-citado-para-prefeito-de-santa-rosa-316552,PI,SANTA ROSA DO PIAUÍ,1.0,P,1.0,,,EDGAR CASTELO BRANCO,57.5,VERISSIMO,33.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PI-07976/2018,https://www.gp1.com.br/noticias/joao-madison-lidera-pesquisa-do-instituto-credibilidade-em-corrente-441101.html,PI,PIAUÍ,1.0,G,0.0,,,WELLINGTON DIAS,45.75,LUCIANO NUNES,20.75,DR. PESSOA,3.25,FABIO SERVIO,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
