obs,tse_id,url,estado,cidade,util,position,estimulada,suspensa,vv,cand1,resul1,cand2,resul2,cand3,resul3,cand4,resul4,cand5,resul5,cand6,resul6,cand7,resul7,cand8,resul8,cand9,resul9,cand10,resul10,cand11,resul11,cand12,resul12,cand13,resul13,cand14,resul14,cand15,resul15,cand16,resul16,cand17,resul17,cand18,resul18,cand19,resul19,cand20,resul20,cand21,resul21,cand22,resul22,cand23,resul23,cand24,resul24,cand25,resul25,cand26,resul26,cand27,resul27,cand28,resul28,cand29,resul29,cand30,resul30,cand31,resul31,cand32,resul32,cand33,resul33,cand34,resul34,cand35,resul35,cand36,resul36,cand37,resul37,cand38,resul38,cand39,resul39,cand40,resul40,cand41,resul41,cand42,resul42,cand43,resul43
,SP-01157/2012,https://hemersonpaixao.blogspot.com/2012/,SP,MONGAGUÁ,1,V,0.0,,,JACÓ NETO,3.7,SILVIO ITAÓCA,2.5,BAIANINHO,2.3,RODRIGO CASA BRANCA,2.2,RAFAEL REDÓ,2.0,CORINTIANO,1.8,ZÉ PEDRO,1.7,TATU,1.5,LUCIANO LARA,1.3,VALMIR,1.2,BESNI,1.2,ZÉ DO BONÉ,1.2,CARLÃO IMOBILIÁRIA,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SP-01175/2012,https://www2.jornalcruzeiro.com.br/materia/422992/janete-venceria-eleicao-em-pilar-do-sul-com-mais-de-50,SP,PILAR DO SUL,1,P,1.0,,,JANETE,56.0,DRA. BETE,21.6,DANIEL SILVA,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SP-01175/2012,https://www2.jornalcruzeiro.com.br/materia/422992/janete-venceria-eleicao-em-pilar-do-sul-com-mais-de-50,SP,PILAR DO SUL,1,P,0.0,,,JANETE,51.1,DRA. BETE,21.2,DANIEL SILVA,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SP-01258/2016,https://issuu.com/robsonfoiadelli/docs/cenario_not__cias_315_issuu,SP,FERRAZ DE VASCONCELOS,1,P,,,,IZIDORO,27.5,DRA. ELAINE,26.5,ZÉ BIRUTA,19.0,ALEGRETE,4.3,CÉLIO SANTOS,1.8,PASTOR RONALDO,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SP-01404/2016,http://www.jornalmetropole.com.br/gregorio-e-elvis-cezar-mantem-liderancas-apontam-pesquisas/,SP,SANTANA DE PARNAÍBA,1,P,1.0,,,GREGÓRIO,35.28,RAUL UENO,30.77,CARLOS TROFINO,7.69,NENO,4.77,ADEMILSON MARCENEIRO,1.86,ANDREA COSTA,1.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SP-01409/2016,http://g1.globo.com/sao-paulo/sorocaba-jundiai/eleicoes/2016/noticia/2016/08/raul-marcelo-e-crespo-estao-tecnicamente-empatados-diz-ibope.html,SP,NHANDEARA,1,P,,,,RAUL MARCELO,30.0,CRESPO,26.0,HELIO GODOY,13.0,JOÃO LEANDRO,5.0,GLAUBER PIVA,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SP-01530/2012,https://silvioevanni.wordpress.com/2012/10/,SP,SANTOS,1,P,1.0,,,PAULO ALEXANDRE BARBOSA,57.1,TELMA DE SOUZA,13.0,SÉRGIO AQUINO,9.3,FABIÃO,5.0,BETO MANSUR,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SP-01545/2016,https://costanorte.com.br/politica/10668/urgente-pesquisa-de-ultima-hora,SP,BERTIOGA,1,P,1.0,,,CAIO MATHEUS,46.0,VALÉRIA BENTO,21.0,MIRANDA,11.0,TONINHO RODRIGUES,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SP-01577/2012,https://cidadania-e.blogspot.com/2012/10/,SP,UBATUBA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SP-01670/2016,https://www.jornalcidade.net/rc/na-corrida-pela-camara-municipal-guedes-lidera/35559/,SP,CAJOBI,1,V,0.0,,,PAULO GUEDES,4.0,LUCIANO DO BONSUCESSO,3.3,MARIA DO CARMO GUILHERME,1.9,SIVALDO FAÍSCA,1.0,GERALDO VOLUNTÁRIO,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SP-01853/2012,https://issuu.com/folhametronews/docs/folhametro-15-10-12,SP,GUARULHOS,1,P,,,,ALMEIDA,47.7,CARLOS ROBERTO,28.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SP-01859/2012,https://costanorte.com.br/coluna-albatroz/3419/albatroz---edicao-1201,SP,GUARUJÁ,1,P,,,,MARIA ANTONIETA,49.65,FARID MADI,35.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SP-01884/2016,http://g1.globo.com/sp/ribeirao-preto-franca/eleicoes/2016/noticia/2016/10/ibope-votos-validos-ricardo-tem-39-nogueira-35-e-gandini-11.html,SP,PRESIDENTE PRUDENTE,1,P,1.0,,,RICARDO SILVA,30.0,DUARTE  NOGUEIRA,26.0,GANDINI,9.0,RODRIGO CAMARGO,3.0,ALEXANDRE SOUSA,3.0,DOUTOR HERMENEGILDO,2,WAGNER RODRIGUES,2.0,FÁBIO ZAN,1.0,PROFESSOR EDMUR,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SP-01934/2012,https://nave.wordpress.com/2012/10/28/pesquisa-do-jornal-diario-de-sorocaba-aponta-pannunzio-na-frente-de-amary-na-reta-final/,SP,SOROCABA,1,P,0.0,,,ANTONIO CARLOS PANNUNZIO,40.3,RENATO AMARY,38.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SP-01948/2012,https://issuu.com/agencia_impacto/docs/491_bx,SP,SANTANA DE PARNAÍBA,1,P,1.0,,,ELVIS CESAR,56.2,SILVINHO PECCIOLI,24.6,NUNES AMBIENTAL,1.7,RONALDO ALMANÇA,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SP-01958/2012,https://issuu.com/jornalnovaoeste/docs/jornal_nova_oeste_38,SP,SANTANA DE PARNAÍBA,1,P,1.0,,,ELVIS CESAR,59.2,SILVINHO PECCIOLI,22.1,MAGNO MORI,1.5,NUNES AMBIENTAL,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SP-02035/2016,http://avozregional.com.br/2016/09/25/em-disputa-apertada-montoro-esta-frente-de-maurinho-e-renata/,SP,MONTE APRAZÍVEL,1,P,1.0,,,NELSON MONTORO,32.2,MAURO PASCOALÃO,27.0,RENATA SANTANNA,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SP-02035/2016,http://avozregional.com.br/2016/09/25/em-disputa-apertada-montoro-esta-frente-de-maurinho-e-renata/,SP,MONTE APRAZÍVEL,1,P,0.0,,,NELSON MONTORO,24.8,MAURO PASCOALÃO,20.3,RENATA SANTANNA,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SP-02372/2016,https://jornalnc.com/Noticia/Apos-deferimento-da-Justica-Eleitoral-Lili-Aymar-dispara-com-63--das-intencoes-de-votos-validos/1121,SP,ARAÇARIGUAMA,1,P,1.0,,,LILI AYMAR,57.7,LEANDRO AMARO,25.1,JOÃO BORG,5.5,DR. MARIO,1.5,LU DO CONSELHO,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SP-02372/2016,https://jornalnc.com/Noticia/Apos-deferimento-da-Justica-Eleitoral-Lili-Aymar-dispara-com-63--das-intencoes-de-votos-validos/1121,SP,ARAÇARIGUAMA,1,P,0.0,,,LILI AYMAR,47.0,LEANDRO AMARO,21.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SP-02476/2016,https://issuu.com/jornalgirosa/docs/edi____o_350,SP,OSASCO,1,P,1.0,,,CELSO GIGLIO,25.3,JORGE  LAPAS,16.8,ROGÉRIO LINS,8.8,EMIDIO DE SOUZA,6.2,OSVALDO VERGINIO,5.5,DÉLBIO TERUEL,4.6,CLÁUDIO PITERI,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SP-02476/2016,https://www.facebook.com/jornalgirosa/posts/1072103682870497:0,SP,OSASCO,1,P,0.0,,,JORGE LAPAS,4.9,CELSO GIGLIO,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SP-02637/2018,https://www.facebook.com/pages/Fernando-SerranoArquitetos/299107356897801,SP,SÃO PAULO,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SP-02918/2016,https://issuu.com/jornalgirosa/docs/giro_sa_-_edi____o_355,SP,OSASCO,1,P,1.0,,,CELSO GIGLIO,30.3,JORGE LAPAS,22.1,ROGÉRIO LINS,15.5,OSVALDO VERGINIO,6.3,DELBIO TERUEL,4.3,WILLIANS RAFAEL,2.2,VALMIR PRASCIDELLI,1.7,CLAUDIO PITERI,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SP-02918/2016,https://issuu.com/jornalgirosa/docs/giro_sa_-_edi____o_355,SP,OSASCO,1,P,0.0,,,CELSO GIGLIO,8.5,JORGE LAPAS,5.1,ROGÉRIO LINS,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SP-03006/2016,https://www2.jornalcruzeiro.com.br/materia/733727/chapa-tucana-a-prefeitura-de-votorantim-e-multada-em-r-50-mil,SP,SOROCABA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SP-03143/2016,https://www.facebook.com/atribunadejaguariuna/posts/1125931440826595:0,SP,PARANAPANEMA,1,P,,,,TARCISIO,34.5,GUSTAVO DIAS,28.5,DR. DORA,6.5,DU CORREA,2.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SP-03831/2016,http://www.diariodesorocaba.com.br/noticia/249861,SP,ITAPETININGA,1,P,1.0,,,SIMONE MARQUETTO,41.0,HIRAM JR.,30.0,VITOR OLIVEIRA,9.0,CHICO DO BB,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SP-03835/2016,https://www.clickguarulhos.com.br/2016/08/15/pesquisa-mostra-que-13-dos-eleitores-nao-sabem-em-quem-votar/,SP,GUARULHOS,1,P,1.0,,,ELI CORREA,19.2,ELOI PIETA,15.3,GUTI,12.1,JORGE WILSON,5.5,CARLOS ROBERTO,4.2,MARTELLO,4,WAGNER FREITAS,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SP-05094/2016,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%A3o_municipal_de_Itu_em_2016,SP,BADY BASSITT,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SP-05133/2016,http://www.jornalmetropole.com.br/rogerio-lins-lidera-pesquisa-de-2o-turno-em-osasco/,SP,OSASCO,1,P,,,,ROGERIO LINS,55.0,JORGE LAPAS,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SP-05960/2016,https://www2.jornalcruzeiro.com.br/materia/733191/justica-impede-divulgacao-de-resultado-de-pesquisas,SP,SOROCABA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SP-06495/2016,http://portalregiaooeste.com.br/pesquisa-aponta-triplo-empate-na-disputa-pela-prefeitura-de-jandira/,SP,JANDIRA,1,P,1.0,,,PAULO BARUFI,25.3,DR. SATO,24.8,ZEZINHO,19.8,GERALDO TEOTÔNIO,7.0,JULINHO,5.0,BETINHO,2.3,MI,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SP-07166/2016,https://www.clickguarulhos.com.br/2016/09/29/nova-pesquisa-mostra-eli-correa-e-eloi-pieta-na-disputa-do-2o-turno/,SP,GUARULHOS,1,P,,,,ELI CORREA FILHO,26.0,ELOI PIETA,20.5,GUTI,12.8,JORGE WILSON,8.0,MARTELLO,5.3,CARLOS ROBERTO,4,WAGNER FREITAS,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SP-07246/2016,https://issuu.com/jornalgirosa/docs/giro_sa_-_edi____o_345,SP,COTIA,1,P,1.0,,,QUINZINHO PEDROSO,33.4,ROGERIO FRANCO,33.2,JOAO SANTOS,5.5,FORMIGA,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SP-07246/2016,https://issuu.com/jornalgirosa/docs/giro_sa_-_edi____o_345,SP,COTIA,1,P,0.0,,,QUINZINHO PEDROSO,3.2,ROGERIO FRANCO,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SP-07511/2016,https://povodecubatao.com.br/tag/diario-do-litoral/,SP,CUBATÃO,1,P,1.0,,,ADEMARIO,25.3,DODA,15.4,WAGNER MOURA,12.5,DINHO HELIODORO,10.1,FABIO INACIO,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SP-07511/2016,https://povodecubatao.com.br/tag/diario-do-litoral/,SP,CUBATÃO,1,P,0.0,,,ADEMARIO,19.2,DODA,11.1,WAGNER MOURA,9.2,DINHO HELIODORO,6.9,FABIO INACIO,5.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SP-07511/2016,https://povodecubatao.com.br/tag/diario-do-litoral/,SP,CUBATÃO,1,V,,,,CESAR,2.9,AUGUSTO REI DO X SALADA,2.5,ROXINHO,2.5,RICARDO QUEIXAO,2.3,TONINHO VIEIRA,1.9,JAIR DO BAR,1.8,PASTOR VALDECI SANTOS,1.8,TINHO,1.8,FABIO MOURA,1.6,RAFAEL TUCLA,1.5,ALLAN MATIAS,1.4,COTIA,1.4,IRMAO XIMENES,1.4,MISSIONARIO MARCOS CARDOSO,1.4,PADUA,1.1,PROFESSOR WELLINGTON,1.1,SERGIO PERALTA,1.1,ZELMA,1.1,GILVAN BARRETO,1.0,PROFESSOR CAGE,1.0,SERGIO CALÇADOS,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SP-07525/2016,https://oguaira.com.br/ze-eduardo-lidera-pesquisa-com-446-das-intencoes-de-voto-para-prefeito/,SP,GUAÍRA,1,P,1.0,,,ZE EDUARDO,44.6,JOSE CARLOS SOARES,13.0,DENIR,12.0,SERGIO MELLO,7.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SP-07525/2016,https://oguaira.com.br/ze-eduardo-lidera-pesquisa-com-446-das-intencoes-de-voto-para-prefeito/,SP,GUAÍRA,1,P,0.0,,,ZE EDUARDO,40.4,JOSE CARLOS SOARES,12.6,DENIR,11.2,SERGIO MELLO,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SP-08542/2016,https://www.facebook.com/Juntos-com-Caio-Matheus-45-606169146216693/posts,SP,BERTIOGA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SP-09166/2016,https://jornaldanova.com.br/noticia/310926/tatica-consultoria-realiza-pesquisa-de-intencao-de-votos-em-rosana,SP,ROSANA,1,P,1.0,,,ALVANIR,39.1,TIVO,31.7,CIDA BARRETO,13.1,CLAUDEMIR,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SP-09651/2016,http://www.portoferreirahoje.com.br/noticia/2016/09/26/jornal-de-sao-carlos-divulga-pesquisa-sobre-intencoes-de-votos-para-prefeito-de-porto-ferreira/,SP,ARAÇOIABA DA SERRA,1,P,1.0,,,DR. MAURICIO,42.05,RENATA BRAGA,17.73,ROMULO RIPPA,13.86,BERQUE,8.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SP-09712/2016,https://issuu.com/agencia_impacto/docs/giro_274_bfaea046638778,SP,SANTANA DE PARNAÍBA,1,P,1.0,,,ELVIS CEZAR,57.1,SILVINHO PECCIOLI,21.2,AGNALDO MORENO,3.2,NUNES,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SP-09712/2016,https://issuu.com/agencia_impacto/docs/giro_274_bfaea046638778,SP,SANTANA DE PARNAÍBA,1,P,0.0,,,ELVIS CEZAR,13.7,SILVINHO PECCIOLI,4.0,AGNALDO MORENO,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SP-09776/2016,https://www2.jornalcruzeiro.com.br/materia/733727/chapa-tucana-a-prefeitura-de-votorantim-e-multada-em-r-50-mil,SP,VOTORANTIM,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TO-00007/2014,https://marcosaurelioitz.blogspot.com/2014/07/,TO,TOCANTINS,1,G,1.0,,,MARCELO MIRANDA,48.0,SANDOVAL CARDOSO,16.0,ATAIDES OLIVEIRA,6.0,JOAQUIM ROCHA,2.0,CARLOS POTENGY,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TO-00007/2014,https://marcosaurelioitz.blogspot.com/2014/07/,TO,TOCANTINS,1,S,,,,KATIA ABREU,39.0,EDUARDO GOMES,11.0,SARGENTO ARAGÃO,10.0,ELVIO QUIRINO,5.0,MARIA DA CONCEIÇAO,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TO-00008/2014,https://www.scribd.com/document/352680213/00008-2014-AA-Resolucion,TO,TOCANTINS,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TO-00009/2014,http://osgeo-org.1560.x6.nabble.com/Problem-regarding-WFS-T-td5177161.html,TO,TOCANTINS,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TO-00017/2012,https://www.scribd.com/document/380653871/00017-2012-AI-Admisibilidad1,TO,PALMAS,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TO-00018/2014,https://palmasaqui.blogspot.com/2014/08/pesquisa-para-deputado-federal.html,TO,TOCANTINS,0,DF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TO-00026/2014,https://www.brasil247.com/geral/stylo-diferenca-entre-miranda-e-sandoval-e-de-8,TO,TOCANTINS,1,G,,,,MARCELO MIRANDA,43.9,SAANDOVAL CARDOSO,34.45,ATAIDES DE OLIVEIRA,4.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TO-00026/2014,https://www.brasil247.com/geral/stylo-diferenca-entre-miranda-e-sandoval-e-de-8,TO,TOCANTINS,1,G,0.0,,,MARCELO MIRANDA,43.64,SAANDOVAL CARDOSO,35.73,ATAIDES DE OLIVEIRA,4.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TO-00038/2012,https://conexaoto.com.br/2012/08/01/para-marcelo-lelis-resultado-de-pesquisa-confirma-a-confianca-do-povo-de-palmas-em-seu-projeto,TO,PALMAS,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TO-00043/2014,http://livrozilla.com/doc/834319/614---2%C2%AA-c%C3%A2mara-de-coordena%C3%A7%C3%A3o-e-revis%C3%A3o,TO,TOCANTINS,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TO-00045/2012,https://blogjairosantos0000.blogspot.com/2012_08_12_archive.html,TO,GURUPI,1,P,1.0,,,LAUREZ MOREIRA,36.33,MAURO CARLESSE,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TO-00045/2012,https://blogjairosantos0000.blogspot.com/2012_08_12_archive.html,TO,GURUPI,1,P,0.0,,,LAUREZ MOREIRA,32.0,MAURO CARLESSE,30.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TO-00069/2012,https://www.jccm.es/sites/www.jccm.es/files/documentossede/pdf/20150422/9-03-2015_ex._acuerdos_inicio_reintegro_subvenciones_decreto_344-2008.pdf,TO,PALMAS,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TO-00079/2018,https://www.folhacapital.com.br/portal/noticias/view/7078/com-46-mauro-carlesse-lidera-corrida-eleitoral-e-pode-vencer-ja-no-1-turno,TO,TOCANTINS,1,G,,,,MAURO CARLESSE,46.0,CARLOS AMASTHA,24.0,MARLON REIS,7.0,CESAR SIMONI,1.0,BERNADETE,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TO-00081/2012,https://docplayer.com.br/1350896-Eleicoes-nas-capitais-brasileiras-em-2012.html,TO,PALMAS,1,P,,,,MARCELO LELIS,43.88,LUANA RIBEIRO,18.53,CARLOS AMASTHA,23.91,DOUTOR LUCIANO,1.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texto confuso. Checar.,TO-00098/2012,https://www.docsity.com/pt/artigo-como-contestar-estatistica-eleitoral-palmas-23-9-2012/4789074/,TO,PALMAS,1,P,,,,MARCELO LELIS,41.0,LUANA RIBEIRO,29.0,CARLOS AMASTHA,8.0,DOUTOR LUCIANO,1.0,FABIO RIBEIRO,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texto confuso. Checar.,TO-00098/2012,https://www.docsity.com/pt/artigo-como-contestar-estatistica-eleitoral-palmas-23-9-2012/4789074/,TO,PALMAS,1,P,,,,MARCELO LELIS,39.0,LUANA RIBEIRO,26.0,CARLOS AMASTHA,17.0,DOUTOR LUCIANO,1.0,PROFESSOR ADAIL,1.0,FABIO RIBEIRO,1,ABELARDO GOMES,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TO-00114/2016,https://research.regionh.dk/hvidovre/en/publications/the-impact-of-blood-glucose-on-communityacquired-pneumonia(fcf86ba9-0aec-41a4-9efb-0d99ed3a7381).html,TO,PORTO NACIONAL,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
