tse_id;url;NM_UE;util;position;estimulada;suspensa;vv;cand1;resul1;cand2;resul2;cand3;resul3;cand4;resul4;cand5;resul5;cand6;resul6;cand7;resul7;cand8;resul8;cand9;resul9;cand10;resul10;cand11;resul11;cand12;resul12;cand13;resul13;cand14;resul14;cand15;resul15;cand16;resul16;cand17;resul17;cand18;resul18;cand19;resul19;cand20;resul20;cand21;resul21;cand22;resul22;cand23;resul23;cand24;resul24;cand25;resul25;cand26;resul26;cand27;resul27;cand28;resul28;cand29;resul29;cand30;resul30;cand31;resul31;cand32;resul32;cand33;resul33;cand34;resul34;cand35;resul35;cand36;resul36;cand37;resul37;cand38;resul38;cand39;resul39;cand40;resul40;cand41;resul41;cand42;resul42;cand43;resul43;manual_filename;SG_UE;obs;new_id;sg_uf.x;instituto;total;year;for_patch_2;person;for_patch_1;br_poll_id;state_poll_id;cannot_find_id;tse_id_new;scenario;for_patch_3;OBS;new_tse_id;for_patch_5;for_patch_4;ID;OBS.1;for_patch_7;CNPJ;for_patch_6;for_patch_9;for_patch_9_round_2
SC-03869/2018;https://www.4oito.com.br/noticia/sem-pinho-moreira-amin-lidera-intencoes-de-voto-para-o-governo-4662;BRASIL;1;g;1;NA;NA;DECIO LIMA;8;ESPERIDIAO AMIN;26.72;GELSON MERISIO;1.12;JOAO PAULO KLEINUBING;2.08;MAURO MARIANI;4.8;PAULO BAUER;9.6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;manual/6-(envio_leva2)-pedro2-entrega.xlsx.csv;NA;NA;NA;NA;NA;5232;2018;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;TRUE
SC-03869/2018;https://www.4oito.com.br/noticia/amin-e-colombo-lideram-intencoes-de-voto-ao-senado-4680;BRASIL;1;s;1;NA;NA;ESPERDIAO AMIM;11.76;FERNANDO CORUJA;1.52;JORGINHO MELLO;1.84;JOAO PAULO KLEINUBING;2.08;LUCAS ESMERALDINO;1.6;LEDIO ROSA ANDRADE;1.84;MAURO MARIANI;2.16;PAULINHO BORNHAUSEN;3.76;PAULO BAUER;5.04;RAIMUNDO COLOMBO;11.2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;manual/6-(envio_leva2)-pedro2-entrega.xlsx.csv;NA;NA;NA;NA;NA;428;2018;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;TRUE
SC-03869/2018;https://www.4oito.com.br/noticia/amin-e-colombo-lideram-intencoes-de-voto-ao-senado-4680;BRASIL;1;s;1;NA;NA;ESPERDIAO AMIM;12.48;FERNANDO CORUJA;1.68;JORGINHO MELLO;1.84;JOAO PAULO KLEINUBING;2.8;LUCAS ESMERALDINO;1.76;LEDIO ROSA ANDRADE;1.84;MAURO MARIANI;1.52;PAULINHO BORNHAUSEN;4;RAIMUNDO COLOMBO;11.44;MARCOS VIEIRA;0.64;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;manual/6-(envio_leva2)-pedro2-entrega.xlsx.csv;NA;NA;NA;NA;NA;40;2018;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;TRUE
SC-03869/2018;https://www.4oito.com.br/noticia/sem-pinho-moreira-amin-lidera-intencoes-de-voto-para-o-governo-4662;BRASIL;1;g;1;NA;NA;DECIO LIMA;8.8;ESPERIDIAO AMIN;27.68;GELSON MERISIO;1.6;JOAO PAULO KLEINUBING;2.72;MAURO MARIANI;5.28;NAPOLEAO BERNARDES;1.28;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;manual/6-(envio_leva2)-pedro2-entrega.xlsx.csv;NA;NA;NA;NA;NA;4736;2018;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;TRUE
SP-00001/2012;NA;SÃO PAULO;1;p;1;NA;NA;CELSO RUSSOMANO;20;NETINHO PAULA;13;PAULINHO FORCA;10;SONINHA;10;GABRIEL CHALITA;9;FERNANDO HADDAD;4;GUILHERME AFIF DOMINGOS;3;ANDREA MATARAZZO;2;LEVY FIDELIX;1;LUIZ FLAVIO BORGES D'URSO;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;manual/29-(pdf1)-pedro5-entrega.xlsx.csv;NA;NA;NA;NA;DATAFOLHA;73;2012;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;TRUE
SP-00001/2012;NA;SÃO PAULO;1;p;1;NA;NA;CELSO RUSSOMANO;19;NETINHO PAULA;12;SONINHA;11;PAULINHO FORCA;10;GABRIEL CHALITA;8;BRUNO COVAS;6;FERNANDO HADDAD;4;GUILHERME AFIF DOMINGOS;3;LEVY FIDELIX;1;LUIZ FLAVIO BORGES D'URSO;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;manual/29-(pdf1)-pedro5-entrega.xlsx.csv;NA;NA;NA;NA;DATAFOLHA;75;2012;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;TRUE
SP-00001/2012;NA;SÃO PAULO;1;p;1;NA;NA;CELSO RUSSOMANO;20;NETINHO PAULA;12;PAULINHO FORCA;10;SONINHA;10;GABRIEL CHALITA;8;JOSE ANIBAL;5;FERNANDO HADDAD;4;GUILHERME AFIF DOMINGOS;3;LEVY FIDELIX;1;LUIZ FLAVIO BORGES D'URSO;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;manual/29-(pdf1)-pedro5-entrega.xlsx.csv;NA;NA;NA;NA;DATAFOLHA;74;2012;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;TRUE
SP-00009/2012;NA;SÃO PAULO;1;p;1;NA;NA;CELSO RUSSOMANO;25;NETINHO PAULA;12;SONINHA;11;PAULINHO FORCA;9;GABRIEL CHALITA;9;JOSE ANIBAL;4;FERNANDO HADDAD;3;LUIZ FLAVIO BORGES D'URSO;1;LEVY FIDELIX;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;manual/29-(pdf1)-pedro5-entrega.xlsx.csv;NA;NA;NA;NA;DATAFOLHA;75;2012;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;TRUE
SP-00009/2012;NA;SÃO PAULO;1;p;1;NA;NA;JOSE SERRA;30;CELSO RUSSOMANO;19;NETINHO PAULA;10;PAULINHO FORCA;8;SONINHA;7;GABRIEL CHALITA;7;FERNANDO HADDAD;3;LUIZ FLAVIO BORGES D'URSO;1;LEVY FIDELIX;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;manual/29-(pdf1)-pedro5-entrega.xlsx.csv;NA;NA;NA;NA;DATAFOLHA;86;2012;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;TRUE
SP-00009/2012;NA;SÃO PAULO;1;p;1;NA;NA;CELSO RUSSOMANO;25;NETINHO PAULA;13;SONINHA;11;PAULINHO FORCA;10;GABRIEL CHALITA;9;FERNANDO HADDAD;4;RICARDO TRIPOLI;3;LUIZ FLAVIO BORGES D'URSO;1;LEVY FIDELIX;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;manual/29-(pdf1)-pedro5-entrega.xlsx.csv;NA;NA;NA;NA;DATAFOLHA;77;2012;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;TRUE
SP-01195/2016;https://issuu.com/9865fdggd/docs/metr__pole199;PIRAPORA DO BOM JESUS;1;p;0;NA;NA;GREGORIO MAGLIO;28.5;RAUL BUENO;21.5;TROFINO;7.25;ADEMILSON MARCENEIRO;1.5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;manual/devonthink_output_oscar.csv.csv;NA;NA;NA;NA;NA;58.75;2016;FALSE;NA;FALSE;NA;NA;NA;NA;NA;FALSE;NA;NA;FALSE;NA;NA;NA;FALSE;NA;NA;FALSE;TRUE
SP-01195/2016;https://issuu.com/9865fdggd/docs/metr__pole199;PIRAPORA DO BOM JESUS;1;p;1;NA;NA;GREGORIO MAGLIO;37;RAUL BUENO;28.25;TROFINO;9;ADEMILSON MARCENEIRO;3;NENO;1.5;ANDREA COSTA;0.75;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;manual/devonthink_output_oscar.csv.csv;NA;NA;NA;NA;NA;795;2016;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;TRUE
SP-04361/2018;NA;SÃO PAULO;1;g;1;NA;NA;JOAO DORIA;30.1;CELSO RUSSOMANO;29.1;PAULO SKAF;12.9;LUIZ MARINHO;3.6;MARCIO FRANCA;2.5;RODRIGO GARCIA;1.9;CARLOS GIANNAZI;1.7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;manual/29-(pdf1)-pedro5-entrega.xlsx.csv;NA;NA;NA;NA;PARANA;818;2018;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;TRUE
SP-04361/2018;NA;SÃO PAULO;1;g;1;NA;NA;JOAO DORIA;29.2;CELSO RUSSOMANO;28.2;PAULO SKAF;12.2;FERNANDO HADDAD;9.4;MARCIO FRANCA;2.2;RODRIGO GARCIA;1.8;CARLOS GIANNAZI;1.2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;manual/29-(pdf1)-pedro5-entrega.xlsx.csv;NA;NA;NA;NA;PARANA;842;2018;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;TRUE
SP-04361/2018;NA;SÃO PAULO;1;g;1;NA;NA;CELSO RUSSOMANO;37.5;PAULO SKAF;18.8;LUIZ MARINHO;4.2;MARCIO FRANCA;4;LUIZ FELIPE D'AVILA;2.8;RODRIGO GARCIA;2.5;CARLOS GIANNAZI;2.1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;manual/29-(pdf1)-pedro5-entrega.xlsx.csv;NA;NA;NA;NA;PARANA;719;2018;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;TRUE
SP-04361/2018;NA;SÃO PAULO;1;g;1;NA;NA;CELSO RUSSOMANO;37.8;PAULO SKAF;18.9;LUIZ MARINHO;4.2;MARCIO FRANCA;4;JOSE ANIBAL;3.5;RODRIGO GARCIA;2.4;CARLOS GIANNAZI;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;manual/29-(pdf1)-pedro5-entrega.xlsx.csv;NA;NA;NA;NA;PARANA;728;2018;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;TRUE
SP-05385/2016;https://diariorp.com.br/2016/07/27/kiko-lidera-pesquisa-em-ribeirao1/;NA;1;p;1;NA;NA;KIKO;25;ROSI MARCO;11;LUIS GRECCO;9;CHARLES DORTO;6;SAULO BENEVIDES;5;LEO APAE;5;RENATO FORESTO;5;BANHA;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;manual/13-(leva-geral_4-1(1500))-clara3(inc)-pedro15(comp)-entrega.xlsx.csv;69671;NA;NA;NA;NA;69;2016;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;TRUE
SP-05385/2016;https://diariorp.com.br/2016/07/27/kiko-lidera-pesquisa-em-ribeirao1/;NA;1;p;1;NA;NA;KIKO;26;ROSI MARCO;14;DEDE FOLHA;10;SAULO BENEVIDES;7;CHARLES DORTO;7;LAIR APAE;6;RENATO FORESTO;5;LUIZ GRECCO;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;manual/13-(leva-geral_4-1(1500))-clara3(inc)-pedro15(comp)-entrega.xlsx.csv;69671;NA;NA;NA;NA;78;2016;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;TRUE
SP-06095/2016;https://issuu.com/agencia_impacto/docs/diario_bx_5e419d5eb1a8c0;MAIRINQUE;1;p;1;NA;NA;TONINHO GEMENTE;42.32;BINHO;15.54;GEOVANA SOUTO;9.55;SERGIO RIBEIRO;9.36;SERGINHO DESPACHANTE;6.55;BETO JUARES;0.56;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;manual/devonthink_output_oscar.csv.csv;NA;NA;NA;NA;NA;8388;2016;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;TRUE
SP-06095/2016;https://issuu.com/agencia_impacto/docs/diario_bx_5e419d5eb1a8c0;MAIRINQUE;1;p;1;NA;NA;TONINHO GEMENTE;43.64;BINHO;15.73;SERGINHO DESPACHANTE;8.61;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;manual/devonthink_output_oscar.csv.csv;NA;NA;NA;NA;NA;6798;2016;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;TRUE
TO-07558/2018;http://www.portalstylo.com.br/noticia-1508551752-senador-ataides-oliveira-e-ex-deputado-eduardo-gomes-disputam-segunda-vaga-voto-a-voto;TOCANTINS;1;s;1;NA;NA;VINCENTINHO ALVES;15.77;ATAIDES OLIVEIRA;13.17;EDUARDO GOMES;13;PAULO MOURAO;12.92;IRAJA ABREU;12.7;CESAR HALUM;8.25;ANTONIO JORGE;2.67;FARLEI MEYER;1.75;MELQUE AIRES;1.25;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;manual/7-(envio_leva2)-clara2-entrega.xlsx.csv;NA;1º VOTO;NA;NA;NA;8148;2018;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;TRUE
TO-07558/2018;http://www.portalstylo.com.br/noticia-1508551752-senador-ataides-oliveira-e-ex-deputado-eduardo-gomes-disputam-segunda-vaga-voto-a-voto;TOCANTINS;1;s;1;NA;NA;VINCENTINHO ALVES;10.67;ATAIDES OLIVEIRA;9.58;EDUARDO GOMES;9.75;PAULO MOURAO;8.25;IRAJA ABREU;9.33;CESAR HALUM;8.05;ANTONIO JORGE;3.08;FARLEI MEYER;1.17;MELQUE AIRES;2.08;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;manual/7-(envio_leva2)-clara2-entrega.xlsx.csv;NA;2º VOTO;NA;NA;NA;6196;2018;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;TRUE
TO-07558/2018;http://www.portalstylo.com.br/noticia-1508551752-senador-ataides-oliveira-e-ex-deputado-eduardo-gomes-disputam-segunda-vaga-voto-a-voto;TOCANTINS;1;s;0;NA;NA;VINCENTINHO ALVES;14;ATAIDES OLIVEIRA;12.93;EDUARDO GOMES;12.5;PAULO MOURAO;12.25;IRAJA ABREU;12;CESAR HALUM;10.75;ANTONIO JORGE;2.59;FARLEI MEYER;1.17;MELQUE AIRES;1.17;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;manual/7-(envio_leva2)-clara2-entrega.xlsx.csv;NA;1º VOTO;NA;NA;NA;7936;2018;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;TRUE
TO-07558/2018;http://www.portalstylo.com.br/noticia-1508551752-senador-ataides-oliveira-e-ex-deputado-eduardo-gomes-disputam-segunda-vaga-voto-a-voto;TOCANTINS;1;s;0;NA;NA;VINCENTINHO ALVES;11;ATAIDES OLIVEIRA;10.17;EDUARDO GOMES;11.92;PAULO MOURAO;9.97;IRAJA ABREU;9.25;CESAR HALUM;8.5;ANTONIO JORGE;2.42;MELQUE AIRES;1.92;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;manual/7-(envio_leva2)-clara2-entrega.xlsx.csv;NA;2º VOTO;NA;NA;NA;6515;2018;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;TRUE
TO-08336/2018;http://portalstylo.com.br/noticia-1508551947-tres-nomes-se-destacam-para-o-senado-stylo-mostra-vicentinho-ataides-e-eduardo-como-mais-fortes;TOCANTINS;0;s;0;NA;NA;VINCENTINHO ALVES;16.67;ATAIDES OLIVEIRA;15.92;EDUARDO GOMES;14;CESAR HALUM;13.25;PAULO MOURAO;13;IRAJA ABREU;12.05;ANTONIO JORGE;2;FARLEI MEYER;1.18;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;manual/7-(envio_leva2)-clara2-entrega.xlsx.csv;NA;1º VOTO;NA;NA;NA;8807;2018;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;TRUE
TO-08336/2018;http://portalstylo.com.br/noticia-1508551947-tres-nomes-se-destacam-para-o-senado-stylo-mostra-vicentinho-ataides-e-eduardo-como-mais-fortes;TOCANTINS;0;s;0;NA;NA;VINCENTINHO ALVES;12.98;ATAIDES OLIVEIRA;13.92;EDUARDO GOMES;13.85;CESAR HALUM;11.58;PAULO MOURAO;11;IRAJA ABREU;11.5;ANTONIO JORGE;2.65;FARLEI MEYER;1.98;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;manual/7-(envio_leva2)-clara2-entrega.xlsx.csv;NA;2º VOTO;NA;NA;NA;7946;2018;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;TRUE
