new_tse_id;tse_id;url;NM_UE;util;position;estimulada;suspensa;vv;cand1;resul1;cand2;resul2;cand3;resul3;cand4;resul4;cand5;resul5;cand6;resul6;cand7;resul7;cand8;resul8;cand9;resul9;cand10;resul10;cand11;resul11;cand12;resul12;cand13;resul13;cand14;resul14;cand15;resul15;cand16;resul16;cand17;resul17;cand18;resul18;cand19;resul19;cand20;resul20;cand21;resul21;cand22;resul22;cand23;resul23;cand24;resul24;cand25;resul25;cand26;resul26;cand27;resul27;cand28;resul28;cand29;resul29;cand30;resul30;cand31;resul31;cand32;resul32;cand33;resul33;cand34;resul34;cand35;resul35;cand36;resul36;cand37;resul37;cand38;resul38;cand39;resul39;cand40;resul40;cand41;resul41;cand42;resul42;cand43;resul43;manual_filename;SG_UE;obs;instituto;total;CNPJ
;BA-07552/2016;https://www.jornaldosudoeste.com/emerson-leal-lidera-disputa-pela-prefeitura-de-livramento-de-nossa-senhora/;NA;1;p;1;NA;NA;EMERSON LEAL;50.5;RICARDINHO;39.68;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;90.18;NA
;BR-00007/2014;NA;SÃO PAULO;1;pr;1;NA;NA;DILMA ROUSSEFF;23;AECIO NEVES;20;EDUARDO CAMPOS;6;PASTOR EVERALDO PEREIRA;4;MAGNO MALTA;3;JOSE MARIA;2;EDUARDO JORGE;1;DENISE ABREU;1;EYMAEL;1;LEVY FIDELIX;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;manual/29-(pdf1)-pedro5-entrega.xlsx.csv;NA;NA;DATAFOLHA;62;NA
;BR-00007/2014;NA;SÃO PAULO;1;pr;1;NA;NA;LULA;33;AECIO NEVES;20;EDUARDO CAMPOS;6;PASTOR EVERALDO PEREIRA;3;MAGNO MALTA;3;JOSE MARIA;1;EDUARDO JORGE;1;LEVY FIDELIX;1;MAURO IASI;1;EYMAEL;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;manual/29-(pdf1)-pedro5-entrega.xlsx.csv;NA;NA;DATAFOLHA;70;NA
;BR-00194/2014;NA;BRASIL;1;pr;1;NA;NA;DILMA ROUSSEFF;38;AECIO NEVES;20;EDUARDO CAMPOS;9;PASTOR EVERALDO PEREIRA;4;JOSE MARIA;2;LUCIANA GENRO;1;EDUARDO JORGE;1;MAURO IASI;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;manual/29-(pdf1)-pedro5-entrega.xlsx.csv;NA;NA;DATAFOLHA;76;NA
;BR-00194/2014;NA;BRASIL;1;pr;1;NA;NA;LULA;49;AECIO NEVES;17;EDUARDO CAMPOS;9;PASTOR EVERALDO PEREIRA;2;JOSE MARIA;1;DENISE ABREU;1;RANDOLFE RODRIGUES;1;EDUARDO JORGE;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;manual/29-(pdf1)-pedro5-entrega.xlsx.csv;NA;NA;DATAFOLHA;81;NA
;BR-00214/2014;https://bomdiainvestidor.blogspot.com/2014/;NA;1;pr;1;NA;NA;DILMA ROUSSEFF;31.6;AECIO NEVES;21.1;EDUARDO CAMPOS;7.2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;manual/15-(leva-geral_3-4(2200))-maricelia1-entrega.xlsx.csv;BR;NA;NA;68;NA
;BR-00214/2014;https://www.paradoxzero.com/2014/pesquisa-istoe-sensus-brasil-julho-2014/;NA;0;pr;1;NA;NA;DILMA ROUSSEFF;31.1;AECIO NEVES;21.1;EDUARDO CAMPOS;7.2;PASTOR EVERALDO;2.6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;manual/15-(leva-geral_3-4(2200))-maricelia1-entrega.xlsx.csv;BR;NA;NA;62;NA
;BR-00825/2018;http://ibopeinteligencia.com.br/noticias-e-pesquisas/joao-doria-vai-ao-segundo-turno-sem-adversario-definido-major-olimpio-e-eleito-porem-segunda-vaga-e-indefinida/;NA;1;pr;NA;NA;NA;LULA;26;JAIR BOLSONARO;21;GERALDO ALCKMIN;12;MARINA SILVA;6;CIRO GOMES;5;ALVARO DIAS;2;JOAO AMOEDO;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;manual/36-(SITE IBOPE)-bob4-entrega.csv.csv;NA;NA;NA;74;NA
;BR-00825/2018;http://ibopeinteligencia.com.br/noticias-e-pesquisas/joao-doria-vai-ao-segundo-turno-sem-adversario-definido-major-olimpio-e-eleito-porem-segunda-vaga-e-indefinida/;NA;1;pr;NA;NA;NA;FERNANDO HADDAD;16;JAIR BOLSONARO;35;GERALDO ALCKMIN;12;CIRO GOMES;9;JOAO AMOEDO;4;MARINA SILVA;3;CABO DACIOLO;2;HENRIQUE MEIRELLES;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;manual/36-(SITE IBOPE)-bob4-entrega.csv.csv;NA;NA;NA;83;NA
;BR-00918/2014;https://agentepoeta.blogspot.com/2014/;NA;0;pr;1;NA;NA;DILMA ROUSSEFF;37.3;MARINA SILVA;22.5;AECIO NEVES;20.6;PASTOR EVERALDO;1.1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;manual/15-(leva-geral_3-4(2200))-maricelia1-entrega.xlsx.csv;BR;NA;NA;81.5;NA
;BR-00918/2014;https://canalabertosp.blogspot.com/2014/10/sensus-dilma-tem-373-das-intencoes-de.html;NA;0;pr;1;NA;NA;DILMA ROUSSEFF;40;MARINA SILVA;24;AECIO NEVES;24;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;manual/15-(leva-geral_3-4(2200))-maricelia1-entrega.xlsx.csv;BR;NA;NA;88;NA
;BR-00918/2014;https://www.pragmatismopolitico.com.br/2014/10/dilma-lidera-e-marina-e-aecio-estao-empatados-diz-pesquisa-istoesensus.html;NA;1;pr;1;NA;NA;DILMA ROUSSEFF;37.3;MARINA SILVA;22.5;AECIO NEVES;20.6;PASTOR EVERALDO;1.1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;BR;NA;NA;80.8;NA
;BR-01094/2014;https://diariodopoder.com.br/uncategorized/pesquisa-sensus-mostra-vantagem-de-128-de-aecio-sobre-dilma;NA;1;pr;1;NA;NA;AECIO NEVES;49.7;DILMA ROUSSEFF;38.4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;manual/15-(leva-geral_3-4(2200))-maricelia1-entrega.xlsx.csv;BR;NA;NA;88.1;NA
;BR-01094/2014;https://barrocasnoar.blogspot.com/2014/10/istoesensus-mostra-vantagem-de-13-de.html;NA;1;pr;1;NA;1;AECIO NEVES;56.4;DILMA ROUSSEFF;43.6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;BR;NA;NA;100;NA
;BR-01126/2014;https://www.em.com.br/app/noticia/politica/2014/10/18/interna_politica,580876/pesquisa-mostra-aecio-neves-12-pontos-na-frente-em-minas.shtml;BRASIL;1;pr;NA;NA;NA;AECIO NEVES;50;DILMA;38;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;manual/24-(leva-geral2_leva1)-pedro8-entrega.xlsx.csv;NA;NA;NA;88;NA
;BR-01126/2014;https://amigosdadireita.blogspot.com/2014/10/minas-responde-as-agressoes-de-dilma.html;BRASIL;0;pr;NA;NA;NA;AECIO NEVES;50;DILMA ROUSSEFF;38;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;manual/5-(envio_leva2)-raquel2-entrega.xlsx.csv;NA;NA;NA;88;NA
;BR-01166/2014;https://amigosdadireita.blogspot.com/2014/10/aecio-frente-de-da-comunista-dilma.html;NA;1;pr;1;NA;NA;AECIO NEVES;48.1;DILMA ROUSSEFF;40;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;manual/15-(leva-geral_3-4(2200))-maricelia1-entrega.xlsx.csv;BR;NA;NA;88.1;NA
;BR-01166/2014;https://aguilho-tina.blogspot.com/2014/10/;NA;0;pr;1;NA;NA;AECIO NRVES;54.6;DILMA ROUSSEFF;45.4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;BR;NA;NA;100;NA
;BR-01505/2018;https://especiais.gazetadopovo.com.br/eleicoes/2018/pesquisas-eleitorais/ipespe/pesquisa-xp-investimentos-em-sao-paulo-3-presidenciaveis-empatam-na-lideranca/;BRASIL;1;pr;NA;NA;NA;JAIR BOLSONARO;20;GERALDO ALCKMIN;20;FERNANDO HADDAD;10;MARINA SILVA;10;CIRO GOMES;8;ALVARO DIAS;4;MANUELA D'AVILA;2;HENRIQUE MEIRELLES;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;manual/24-(leva-geral2_leva1)-pedro8-entrega.xlsx.csv;NA;NA;NA;75;NA
;BR-01505/2018;https://especiais.gazetadopovo.com.br/eleicoes/2018/pesquisas-eleitorais/ipespe/pesquisa-xp-investimentos-em-sao-paulo-3-presidenciaveis-empatam-na-lideranca/;BRASIL;1;pr;NA;NA;NA;LULA;20;JAIR BOLSONARO;20;GERALDO ALCKMIN;19;MARINA SILVA;8;CIRO GOMES;7;ALVARO DIAS;3;JOAO AMOEDO;2;HENRIQUE MEIRELLES;2;MANUELA D'AVILA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;manual/24-(leva-geral2_leva1)-pedro8-entrega.xlsx.csv;NA;NA;NA;82;NA
;BR-02075/2018;https://www.infomoney.com.br/politica/haddad-chega-a-15-com-apoio-de-lula-e-divide-lideranca-com-bolsonaro-no-limite-da-margem-de-erro-mostra-xp-ipespe/;BRASIL;1;pr;1;NA;NA;JAIR BOLSONARO;11;FERNANDO HADDAD;15;GERALDO ALCKMIN;9;CIRO GOMES;7;ALVARO DIAS;6;HENRIQUE MEIRELLES;2;JOAO AMOEDO;1;VERA LUCIA;1;CABO DACIOLO;1;GUILHERME BOULOS;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;manual/24-(leva-geral2_leva1)-pedro8-entrega.xlsx.csv;NA;NA;NA;54;NA
;BR-02075/2018;https://www.infomoney.com.br/politica/haddad-chega-a-15-com-apoio-de-lula-e-divide-lideranca-com-bolsonaro-no-limite-da-margem-de-erro-mostra-xp-ipespe/;BRASIL;1;pr;1;NA;NA;LULA;31;JAIR BOLSONARO;20;GERALDO ALCKMIN;9;MARINA SILVA;8;CIRO GOMES;7;ALVARO DIAS;5;JOAO AMOEDO;1;HENRIQUE MEIRELLES;1;CABO DACIOLO;1;VERA LUCIA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;manual/24-(leva-geral2_leva1)-pedro8-entrega.xlsx.csv;NA;NA;NA;84;NA
;BR-02157/2018;https://www.ma10.com.br/2018/08/15/pesquisa-data-ilha-revela-cenario-eleitoral-para-governo-e-presidencia/;BRASIL;1;pr;1;NA;NA;CANDIDATO PT APOIADO POR LULA;27.2;JAIR BOLSONARO;19.5;MARINA SILVA;19.3;CIRO GOMES;10.2;GERALDO ALCKMIN;2.7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;manual/24-(leva-geral2_leva1)-pedro8-entrega.xlsx.csv;NA;NA;NA;78.9;NA
;BR-02157/2018;https://www.ma10.com.br/2018/08/15/pesquisa-data-ilha-revela-cenario-eleitoral-para-governo-e-presidencia/;BRASIL;1;pr;1;NA;NA;LULA;67.09;JAIR BOLSONARO;19.51;CIRO GOMES;5.7;MARINA SILVA;5.75;GERALDO ALCKMIN;1.42;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;99.47;NA
;BR-02177/2018;http://www.serpes.com.br/pesquisa.aspx?ID=48;BRASIL;1;pr;1;NA;NA;LULA;33;JAIR BOLSONARO;25.2;MARINA SILVA;5.9;GERALDO ALCKMIN;5;HENRIQUE MEIRELLES;4;CIRO GOMES;3.5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;manual/24-(leva-geral2_leva1)-pedro8-entrega.xlsx.csv;NA;NA;NA;76.6;NA
;BR-02177/2018;http://www.serpes.com.br/pesquisa.aspx?ID=48;BRASIL;0;pr;1;NA;NA;LULA;33;JAIR BOLSONARO;25.2;MARINA SILVA;5.9;GERALDO ALCKMIN;5;HENRIQUE MEIRELLES;4;CIRO GOMES;3.5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;76.6;NA
;BR-02702/2018;https://jairgomesapodi.blogspot.com/2018/03/politica-bolsonaro-lidera-pesquisa.html;RIO GRANDE DO NORTE;1;pr;1;NA;NA;JAIR BOLSONARO;19.24;CIRO GOMES;9.76;MARINA SILVA;6.94;FLAVIO ROCHA;2.59;GERALDO ALCKMIN;1.88;FERNANDO COLLOR;1.35;MICHEL TEMER;1.24;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;manual/21-(leva-geral2_leva6)-maricelia3(inc)-pedro17(comp)-entrega.xlsx.csv;NA;NA;NA;43;NA
;BR-02702/2018;https://tonymacedo.blogspot.com/2018/03/;RIO GRANDE DO NORTE;1;pr;1;NA;NA;LULA;48.82;JAIR BOLSONARO;15.82;CIRO GOMES;2.53;MARINA SILVA;2.29;FLAVIO ROCHA;1.82;GERALDO ALCKMIN;1.06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;manual/21-(leva-geral2_leva6)-maricelia3(inc)-pedro17(comp)-entrega.xlsx.csv;NA;NA;NA;72.34;NA
;BR-02843/2018;https://images.infomoney.com.br/uploads/voterprofile_(1).pdf?_ga=2.162306044.1332081834.1532095639-1999979334.1532095639;BRASIL;1;pr;1;NA;NA;LULA;29;JAIR BOLSONARO;20;MARINA SILVA;8;CIRO GOMES;7;GERALDO ALCKMIN;7;ALVARO DIAS;5;JOAO AMOEDO;1;MANUELA D'AVILA;1;HENRIQUE MEIRELLES;1;GUILHERME BOULOS;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;manual/24-(leva-geral2_leva1)-pedro8-entrega.xlsx.csv;NA;NA;NA;80;NA
;BR-02843/2018;https://images.infomoney.com.br/uploads/voterprofile_(1).pdf?_ga=2.162306044.1332081834.1532095639-1999979334.1532095639;BRASIL;1;pr;1;NA;NA;JAIR BOLSONARO;21;FERNANDO HADDAD;13;MARINA SILVA;10;CIRO GOMES;8;GERALDO ALCKMIN;7;ALVARO DIAS;5;HENRIQUE MEIRELLES;2;MANUELA D'AVILA;2;GUILHERME BOULOS;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;manual/24-(leva-geral2_leva1)-pedro8-entrega.xlsx.csv;NA;NA;NA;69;NA
;BR-02891/2018;https://www.slideshare.net/lcazenha/brasil-109994652;BRASIL;1;pr;1;NA;NA;JAIR BOLSONARO;23.9;MARINA SILVA;13.2;CIRO GOMES;10.2;GERALDO ALCKMIN;8.5;ALVARO DIAS;4.9;FERNANDO HADDAD;3.8;CABO DACIOLO;1.2;JOAO AMOEDO;1.1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;manual/24-(leva-geral2_leva1)-pedro8-entrega.xlsx.csv;NA;NA;NA;66.8;NA
;BR-02891/2018;https://www.slideshare.net/lcazenha/brasil-109994652;BRASIL;1;pr;1;NA;NA;LULA;30.8;JAIR BOLSONARO;22;MARINA SILVA;8.1;GERALDO ALCKMIN;6.6;CIRO GOMES;5.9;ALVARO DIAS;4;JOAO AMOEDO;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;manual/24-(leva-geral2_leva1)-pedro8-entrega.xlsx.csv;NA;NA;NA;78.4;NA
