OBS,1 = Preencher,tse_id,url,sg_uf,sg_ue,ds_cargos,util,position,estimulada,suspensa,vv,cand1,resul1,cand2,resul2,cand3,resul3,cand4,resul4,cand5,resul5,cand6,resul6,cand7,resul7,cand8,resul8,cand9,resul9,cand10,resul10,cand11,resul11,cand12,resul12,cand13,resul13,cand14,resul14,cand15,resul15,cand16,resul16,cand17,resul17,cand18,resul18,cand19,resul19,cand20,resul20,cand21,resul21,cand22,resul22,cand23,resul23,cand24,resul24,cand25,resul25,cand26,resul26,cand27,resul27,cand28,resul28,cand29,resul29,cand30,resul30,cand31,resul31,cand32,resul32,cand33,resul33,cand34,resul34,cand35,resul35,cand36,resul36,cand37,resul37,cand38,resul38,cand39,resul40,cand41,resul41,cand42,resul42,cand43,resul43,person,nm_ue,instituto,estado,city,scenario,wrong,ID
,,SP-00058/2014,https://issuu.com/guarulhoshoje/docs/guarulhos_hoje_edi____o_1609/15,BR,BR,PRESIDENTE,TRUE,g,1,NA,NA,GERALDO ALKMIN,38,ALEXANDRE PADILHA,16,PAULO SKAF,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MARI,NA,NA,NA,NA,660,TRUE,2300
,,SP-00058/2014,https://issuu.com/guarulhoshoje/docs/guarulhos_hoje_edi____o_1609/15,BR,BR,PRESIDENTE,TRUE,s,1,NA,NA,JOSE SERRA,29,EDUARDO SUPLICY,25,GILBERTO KASSAB,10,ANA LIUZA,3,MARLENE CAMPOS MACHADO,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MARI,NA,NA,NA,NA,662,TRUE,2301
,,SP-00058/2014,https://issuu.com/guarulhoshoje/docs/guarulhos_hoje_edi____o_1610,BR,BR,PRESIDENTE,TRUE,de,1,NA,NA,ALENCAR,10.85,ALAN NETO,8.68,GIRLENO,4.54,JORGE WILSON,4.34,ADRIANA,4.14,HELENO METALURGICO,2.76,LAME,2.76,PAULO SERGIO,1.78,GERALDO CELESTINO,1.38,ALEXANDRE KISE,1.18,KAMEI,1.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MARI,NA,NA,NA,NA,658,TRUE,2302
,,SP-00058/2014,https://issuu.com/guarulhoshoje/docs/guarulhos_hoje_edi____o_1610,BR,BR,PRESIDENTE,TRUE,de,0,NA,NA,ALENCAR,2.17,ALAN NETO,1.97,PROF. AURIEL,1.38,GIRLENO,1.18,JORGE WILSON,1.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MARI,NA,NA,NA,NA,656,TRUE,2303
,,SP-00058/2014,https://issuu.com/guarulhoshoje/docs/guarulhos_hoje_edi____o_1610,BR,BR,PRESIDENTE,TRUE,df,1,NA,NA,JANETE PIETA,6.32,GUTI,5.73,EDUARDO SOLTUR,5.14,MARCIO NAKASHIMA,3.36,JORGE TADEU,3.16,ELMER JAPONES,1.78,ABDO MAZLAM,1.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MARI,NA,NA,NA,NA,659,TRUE,2304
,,SP-00058/2014,https://issuu.com/guarulhoshoje/docs/guarulhos_hoje_edi____o_1610,BR,BR,PRESIDENTE,TRUE,df,0,NA,NA,EDUARDO SOLTUR,2.76,JANETE PIETA,2.76,GUTI,2.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MARI,NA,NA,NA,NA,657,TRUE,2305
,,MA-00065/2014,http://www.irmaoinaldo.com.br/2014_10_05_archive.html,BR,NA,Presidente,TRUE,s,1,NA,NA,ROBERTO ROCHA,48.9,GASTAO VIEIRA,45.1,HAROLDO SABOIA,3.1,MARCOS SILVA,2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PEDRO,BRASIL,NA,NA,NA,667,TRUE,4879
,,MA-00065/2014,http://www.irmaoinaldo.com.br/2014_10_05_archive.html,BR,NA,Presidente,TRUE,g,0,NA,NA,FLAVIO DINO,59.1,LOBAO FILHO,24.8,ANTONIO PEDROSA,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PEDRO,BRASIL,NA,NA,NA,665,TRUE,4880
,,RJ-03255/2018,https://adilsonribeiro.net/2018/10/27/eleicoes-2018-unig-lugar-de-gente-inteligente-informa-diferenca-entre-witzel-e-paes-diminui-clique-na-imagem-e-saiba-mais/,BR,NA,Presidente,TRUE,g,NA,NA,NA,WITZEL,47,PAES,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PEDRO,BRASIL,NA,NA,NA,669,TRUE,4881
,,GO-00182/2014,https://eleicoes2014.opopular.com.br/marconi-tem-45-1-e-iris-23-na-%C3%BAltima-pesquisa-serpes-1.676550,BR,NA,Presidente,TRUE,s,NA,NA,NA,RONALDO CAIADO,40.9,VILMAR ROCHA,19.1,MARINA SANT'ANNA,11.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PEDRO,BRASIL,NA,NA,NA,674,TRUE,4883
,,TO-00052/2014,http://g1.globo.com/to/tocantins/eleicoes/2014/noticia/2014/10/katia-abreu-tem-448-gomes-222-mostra-serpes-para-o-senado.html,BR,NA,Presidente,TRUE,s,0,NA,NA,KATIA ABREU,32.2,EDUARDO GOMES,15.9,SARGENTO ARAGAO,8.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PEDRO,BRASIL,NA,NA,NA,676,TRUE,4884
,,TO-00052/2014,http://g1.globo.com/to/tocantins/eleicoes/2014/noticia/2014/10/katia-abreu-tem-448-gomes-222-mostra-serpes-para-o-senado.html,BR,NA,Presidente,TRUE,s,1,NA,NA,KATIA ABREU,44.8,EDUARDO GOMES,22.2,SARGENTO ARAGAO,12.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PEDRO,BRASIL,NA,NA,NA,678,TRUE,4885
,,TO-00052/2014,http://g1.globo.com/to/tocantins/eleicoes/2014/noticia/2014/10/marcelo-miranda-lidera-com-504-sandoval-tem-372-aponta-serpes.html,BR,NA,Presidente,TRUE,g,0,NA,NA,MARCELO MIRANDA,44.4,SANDOVAL CARDOSO,32.3,ATAIDES OLIVEIRA,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PEDRO,BRASIL,NA,NA,NA,675,TRUE,4886
,,TO-00052/2014,http://g1.globo.com/to/tocantins/eleicoes/2014/noticia/2014/10/marcelo-miranda-lidera-com-504-sandoval-tem-372-aponta-serpes.html,BR,NA,Presidente,TRUE,g,1,NA,NA,MARCELO MIRANDA,50.4,SANDOVAL CARDOSO,37.2,ATAIDES OLIVEIRA,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PEDRO,BRASIL,NA,NA,NA,677,TRUE,4887
,,PA-06317/2018,https://tailandianews.com.br/helder-esta-20-pontos-a-frente-de-marcio-miranda-no-2-turno/,BR,NA,Presidente,TRUE,g,1,NA,NA,HELDER BARBALHO,53,MARCIO MIRANDA,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PEDRO,BRASIL,NA,NA,NA,682,TRUE,4888
,,GO-00187/2014,https://diariodegoias.com.br/serpes-o-popular-da-marconi-com-60-25-e-iris-com-39-75-no-segundo-turno/,BR,NA,Presidente,TRUE,g,1,NA,NA,MARCONI,53.9,IRIS REZENDE,35.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PEDRO,BRASIL,NA,NA,NA,692,TRUE,4891
,,GO-00187/2014,https://www.emaisgoias.com.br/marconi-tem-6025-e-iris-rezende-3975-aponta-pesquisa-serpeso-popular/,BR,NA,Presidente,TRUE,g,NA,NA,NA,MARCONI PERILLO,53.9,IRIS REZENDE,39.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PEDRO,BRASIL,NA,NA,NA,694,TRUE,4894
,,RN-03828/2018,http://www.canguaretamadefato.com/2018/08/eleicao-2018-pesquisa-para-governo-do.html,BR,NA,Presidente,TRUE,g,1,NA,NA,FATIMA BEZERRA,29.82,CARLOS EDUARDO,15.88,ROBINSON FARIA,9.71,PROF. CARLOS ALBERTO,1.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PEDRO,BRASIL,NA,NA,NA,695,TRUE,4895
,,RN-03828/2018,http://www.portalcostabranca.com/2018/08/pesquisa-consult-fatima-segue-em-1.html,BR,NA,Presidente,TRUE,s,NA,NA,NA,CAP. STYVENSON,29.82,GARIBALDI,23.71,DRA. ZENAIDE,16.29,GERALDO MELO,16.06,JACOME,4.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PEDRO,BRASIL,NA,NA,NA,696,TRUE,4896
,,BR-01092/2014,http://www.bilhetim.com.br/index.php/artigos/343-iveiga-helder-bate-jatene-por-5-pontos,BR,BR,PRESIDENTE,TRUE,pr,0,NA,NA,AECIO NEVES,43.3,DILMA,49.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CLARA,NA,NA,NA,NA,697,TRUE,1569
,,BR-01092/2014,http://www.bilhetim.com.br/index.php/artigos/343-iveiga-helder-bate-jatene-por-5-pontos,BR,BR,PRESIDENTE,TRUE,pr,1,NA,NA,AECIO NEVES,43.8,DILMA,49.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CLARA,NA,NA,NA,NA,698,TRUE,1570
,,PA-02689/2018,https://bacana.news/tv-record-divulgou-hoje-nova-pesquisa-para-o-governo-do-para/,BR,NA,Presidente,TRUE,g,1,NA,NA,HELDER BARBALHO,53,MARCIO MIRANDA,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PEDRO,BRASIL,NA,NA,NA,701,TRUE,4897
,,PA-00050/2014,http://www.bilhetim.com.br/index.php/artigos/340-helder-amplia-vantagem-votos-validos-53-7-a-46-3,BR,BR,PRESIDENTE,TRUE,p,0,NA,NA,DILMA,48.4,AECIO NEVES,43.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CLARA,NA,NA,NA,NA,703,TRUE,1571
,,PA-00050/2014,http://www.bilhetim.com.br/index.php/artigos/340-helder-amplia-vantagem-votos-validos-53-7-a-46-3,BR,BR,PRESIDENTE,TRUE,p,1,NA,NA,DILMA,49.3,AECIO NEVES,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CLARA,NA,NA,NA,NA,704,TRUE,1572
,,RN-00045/2014,http://www.blogbarrapesada.com/2014/10/conforme-pesquisa-maioria-de-robinson.html,BR,NA,Governador,TRUE,g,1,NA,NA,ROBINSON FARIA,51.54,HENRIQUE ALVES,48.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FRAN,RIO GRANDE DO NORTE,NA,NA,NA,713,TRUE,1899
,,PB-00050/2014,https://anoticiabomsucessopb.blogspot.com/2014/10/ibope-votos-validos-ricardo-tem-53-e_25.html,BR,NA,Presidente,TRUE,g,1,NA,NA,RICARDO COUTINHO,47,CASSIO CUNHA LIMA,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PEDRO,BRASIL,NA,NA,NA,719,TRUE,4902
,,GO-01663/2018,https://diariodegoias.com.br/pesquisa-serpes-caiado-41-9-eliton-10-6-e-daniel-10-1/,BR,NA,Presidente,TRUE,p,1,NA,NA,PAULO GARCIA,40.6,JOVAIR ARANTES,10.4,ISAURA LEMOS,8,ELIAS JUNIOR,6.3,PROFESSOR PANTALEAO,1,SIMEYZON SILVEIRA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PEDRO,BRASIL,NA,NA,NA,729,TRUE,4903
,,GO-01663/2018,https://sagresonline.com.br/pesquisa-aponta-diferenca-superior-a-30-pontos-de-primeiro-colocado-para-governador/,BR,NA,Presidente,TRUE,g,1,NA,NA,RONALDO CAIADO,41.9,JOSE ELITON,10.6,DANIEL VILELA,10.1,KATIA MARIA,3.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PEDRO,BRASIL,NA,NA,NA,728,TRUE,4904
,,GO-01663/2018,https://www.opopular.com.br/noticias/politica/caiado-cresce-5-pontos-em-pesquisa-espont%C3%A2nea-1.1628567,BR,NA,Presidente,TRUE,g,0,NA,NA,RONALDO CAIADO,27.1,DANIEL VILELA,6.1,ZE ELITON,6.1,KATIA MARIA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PEDRO,BRASIL,NA,NA,NA,727,TRUE,4905
,1,BR-01505/2018,https://images.infomoney.com.br/uploads/eleicoes2018/sp1109/xppollspstate.pdf,BR,NA,Presidente,TRUE,g,1,NA,NA,JOAO DORIA,26,PAULO SKAF,25,MARCIO FRANCA,8,LUIZ MARINHO,4,MAJOR COSTA E SILVA,2,PROFESSORA LISETE,2,ROGERIO CHEQUER,1,RODRIGO TAVARES,1,CLAUDIO FERNANDO,1,TONINHO FERREIRA,1,MARCELO CANDIDO,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PEDRO,BRASIL,NA,NA,NA,732,TRUE,4908
,1,BR-01505/2018,https://images.infomoney.com.br/uploads/eleicoes2018/sp1109/xppollspstate.pdf,BR,NA,Presidente,TRUE,g,0,NA,NA,JOAO DORIA,13,PAULO SKAF,10,MARCIO FRANCA,4,LUIZ MARINHO,2,GERALDO ALCKMIN,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PEDRO,BRASIL,NA,NA,NA,731,TRUE,4909
,,RN-05819/2018,http://www.blogdosilverioalves.com/2018/10/pesquisa-certusfiern-aponta-segundo.html,BR,NA,Governador,TRUE,g,1,NA,1,FATIMA BEZERRA,46.91,CARLOS EDUARDO,33.55,ROBINSON FARIA,12.53,QUEIROGA,3.5,CARLOS ALBERTO,2.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FRAN,RIO GRANDE DO NORTE,NA,NA,NA,734,TRUE,1900
,,RN-05819/2018,https://www.blogdojoaomarcolino.com/2018/10/certusfiern-para-senado-styvenson-1631.html,BR,NA,"Senador, Governador",TRUE,s,1,NA,NA,CAP. STYVENSON,16.3,ZENAIDE,13.5,GARIBALDI,12.4,GERALDO,12.3,FIGUEIREDO,1.8,JACOME,5,ALEANDRE MOTTA,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FRAN,RIO GRANDE DO NORTE,NA,NA,NA,735,TRUE,1901
